day_idx,revenue,status,solve_time
247,-74941.70176057665,optimal,44.068320989608765
248,-8448.626821058064,optimal,34.93331503868103
249,4297.345962178755,optimal,36.09504199028015
250,-20152.990514311925,optimal,33.5220730304718
251,90521.03301099283,optimal,31.507534980773926
252,44283.56876509845,optimal,43.70589590072632
253,45484.011251251366,optimal,29.10157012939453
254,-23883.680367652705,optimal,79.07612800598145
255,51040.196441318854,optimal,35.528138875961304
256,-6098.042816689863,optimal,28.50675678253174
257,-28731.147775381607,optimal,31.033259868621826
258,60873.09193270397,optimal,35.57032299041748
259,91365.29061858426,optimal,26.149475812911987
260,61260.93084511453,optimal,40.713473081588745
261,89588.19186257676,optimal,30.965916872024536
262,95237.87029752074,optimal,31.439300298690796
263,23681.351350599976,optimal,29.314250230789185
264,44376.08901774647,optimal,29.74124002456665
265,-31201.620912622653,optimal,32.314558029174805
266,106227.20180179477,optimal,34.21617102622986
267,136096.6102067882,optimal,31.01162075996399
268,74380.73951248467,optimal,31.222935914993286
269,27329.300276175953,optimal,37.15545082092285
270,41226.43270488327,optimal,32.568994998931885
271,52619.65074989659,optimal,24.75813889503479
272,81500.41042811876,optimal,32.886640310287476
273,147479.6390556813,optimal,29.676761150360107
274,96948.48896531557,optimal,27.870200157165527
275,137916.58099555693,optimal,45.844911098480225
276,141333.56300490093,optimal,36.92509484291077
277,178897.09661985913,optimal,32.87522482872009
278,182478.12157477363,optimal,46.64166784286499
279,23155.55493029765,optimal,122.49938821792603
280,162784.05411276637,optimal,45.52512311935425
281,105002.42454376825,optimal,41.28127408027649
282,101789.57247806453,optimal,48.64779591560364
283,35950.55367059687,optimal,57.67585730552673
284,53657.62070873316,optimal,41.03442406654358
285,86703.18210612131,optimal,38.90652632713318
286,139962.37961662334,optimal,32.19515013694763
287,96704.76502420193,optimal,35.53287386894226
288,88776.0404563912,optimal,36.86594319343567
289,123910.12496674871,optimal,39.18163180351257
290,75471.29952999992,optimal,49.20245671272278
291,34369.04296539439,optimal,39.977774143218994
292,142853.250268687,optimal,39.93740916252136
293,69777.21675713504,optimal,39.47787594795227
294,12789.243184788702,optimal,45.35795497894287
295,-7613.460080665076,optimal,41.812005281448364
296,33508.19803427444,optimal,50.50659680366516
297,89087.99332430493,optimal,39.71780300140381
298,123579.62232204131,optimal,45.25830912590027
299,107645.57938805665,optimal,35.317726135253906
300,111410.06066582343,optimal,40.30769991874695
301,102827.8688082686,optimal,41.4338800907135
302,44416.011523572146,optimal,40.75811219215393
303,147733.4623679038,optimal,44.546998023986816
304,193971.91953465698,optimal,32.662747859954834
305,88025.26084769762,optimal,36.66625690460205
306,93098.37328779449,optimal,39.79378008842468
307,122267.27506569194,optimal,41.170626163482666
308,169545.90844419925,optimal,32.68105387687683
309,160547.42026746168,optimal,40.53736901283264
310,95666.59485476394,optimal,41.13572692871094
311,106413.52878566267,optimal,39.75299882888794
312,142303.1420550763,optimal,43.43060803413391
313,167057.48045522702,optimal,38.76737833023071
314,134120.31914532522,optimal,42.873656034469604
315,128464.6741886665,optimal,35.64894509315491
316,95381.10525005555,optimal,39.76844787597656
317,66234.62500522,optimal,41.05913496017456
318,127438.68813874511,optimal,44.400887966156006
319,68710.5625798262,optimal,61.582996129989624
320,126892.80074415504,optimal,39.50575804710388
321,90058.9962813817,optimal,56.42321825027466
322,2864.8589273705993,optimal,44.0119788646698
323,121737.35466961529,optimal,38.95369911193848
324,58180.93327590801,optimal,56.7143669128418
325,16100.944235893046,optimal,55.58030104637146
326,-11140.308354660276,optimal,40.85621523857117
327,28987.362151049623,optimal,41.728492736816406
328,35725.42542160459,optimal,57.366024017333984
329,-6487.623875411542,optimal,141.16520500183105
330,110500.09867985561,optimal,37.220749855041504
331,194068.20481290718,optimal,41.24274682998657
332,206756.31663896542,optimal,24.905516147613525
333,224542.65344739635,optimal,37.91883206367493
334,188467.91551415002,optimal,37.59360408782959
335,169245.44050469832,optimal,33.446022272109985
336,200996.46184821424,optimal,47.47030210494995
337,204827.76746890537,optimal,41.38572692871094
338,-46064.79133637548,optimal,43.990591049194336
339,73274.89301646188,optimal,45.7307288646698
340,141649.07188999944,optimal,45.84845495223999
341,112250.8915492264,optimal,35.789366006851196
342,185035.59254318336,optimal,33.042011976242065
343,205925.66155093588,optimal,35.372056007385254
344,203584.96212386023,optimal,28.341969966888428
345,168245.67428677302,optimal,26.64941716194153
346,151223.25406270413,optimal,23.435550928115845
347,175554.88330658225,optimal,35.848735094070435
348,184072.94500717058,optimal,26.765307903289795
349,203443.4376888727,optimal,33.54063320159912
350,208963.89203445122,optimal,33.75681281089783
351,253291.21069995436,optimal,32.46324920654297
352,156793.8436619526,optimal,28.82667326927185
353,207824.63570295152,optimal,31.80064821243286
354,34119.125286930124,optimal,42.72339200973511
355,138567.96312940682,optimal,37.021564960479736
356,218345.6753219229,optimal,23.881106853485107
357,225005.16284964205,optimal,34.45374274253845
358,210777.2076092291,optimal,29.13399910926819
359,195354.27103415912,optimal,29.268414974212646
360,207009.73941188597,optimal,26.99014115333557
361,166384.65248704993,optimal,18.156586170196533
362,178989.54182787504,optimal,17.62843894958496
363,165448.00931197446,optimal,41.93088173866272
364,22708.706786068375,optimal,37.71383595466614
