day_idx,revenue,status,solve_time
49,175744.72470358002,optimal,1.7506439685821533
50,164651.50916461612,optimal,1.8729839324951172
51,79872.96282026074,optimal,2.2015390396118164
52,181131.42059016004,optimal,1.823113203048706
53,161697.14057598807,optimal,2.3322129249572754
54,127309.45635163959,optimal,1.8723149299621582
55,163386.86177245583,optimal,1.750688076019287
56,211760.64089255873,optimal,2.04226016998291
57,223507.15721610346,optimal,2.0033819675445557
58,177278.57209598922,optimal,1.9533588886260986
59,210515.25290498065,optimal,2.177785873413086
60,177110.0948000579,optimal,2.123354196548462
61,146647.13901661168,optimal,1.7198379039764404
62,167841.33373905934,optimal,2.032200813293457
63,162685.80571992707,optimal,2.1425280570983887
64,92348.44656306315,optimal,2.030346155166626
65,168634.99765698687,optimal,2.0667641162872314
66,139931.38950407004,optimal,2.117016077041626
67,133572.69845547076,optimal,1.8557720184326172
68,139459.90041407757,optimal,2.008452892303467
69,111805.66008482243,optimal,2.2459869384765625
70,37263.01497039443,optimal,2.8279807567596436
71,7865.701234413462,optimal,2.11029314994812
72,183007.43930093906,optimal,2.0044209957122803
73,88915.38961792944,optimal,2.2863049507141113
74,141374.844378537,optimal,1.8721520900726318
75,121732.69066623936,optimal,1.782951831817627
76,167114.12247956512,optimal,2.002835988998413
77,4826.008755158247,optimal,2.3074588775634766
78,-14440.244290340946,optimal,2.222855806350708
79,43101.57509571191,optimal,1.8431739807128906
80,2983.088628529005,optimal,2.1300039291381836
81,21829.283863514604,optimal,1.8111090660095215
82,-5157.9330244960875,optimal,2.557152032852173
83,23206.863914132577,optimal,1.9131550788879395
84,120484.04092548932,optimal,2.3425357341766357
85,121734.50463325229,optimal,1.855280876159668
86,170414.15002297398,optimal,1.867021083831787
87,131219.5780400192,optimal,1.75767183303833
88,48266.425026038596,optimal,1.9068799018859863
89,34550.633354890335,optimal,2.0921170711517334
90,145393.56045871778,optimal,2.456698179244995
91,76810.77747539025,optimal,1.9034790992736816
92,91846.92371464803,optimal,2.114567279815674
93,69108.07331917982,optimal,2.0452117919921875
94,72704.56655685637,optimal,2.0932888984680176
95,163478.91863996422,optimal,2.101519823074341
96,57623.42533030873,optimal,2.180583953857422
97,80430.51001585557,optimal,2.4210119247436523
98,185678.68351960005,optimal,1.71504807472229
99,138647.05228610864,optimal,1.8463149070739746
100,95842.9243199573,optimal,1.9672000408172607
101,85721.46575156621,optimal,1.984907865524292
102,65704.62231565863,optimal,2.2142879962921143
103,62994.68154796139,optimal,2.5334110260009766
104,9916.682709866784,optimal,2.2679009437561035
105,78114.19658362279,optimal,2.5684707164764404
