day_idx,revenue,status,solve_time
172,137940.93020217188,optimal,7.277113199234009
173,184221.6533922402,optimal,6.438839673995972
174,211768.4537801982,optimal,6.043612241744995
175,70660.961570712,optimal,9.6250638961792
176,52313.1905453664,optimal,9.266289949417114
177,105078.99862804024,optimal,6.322847843170166
178,28214.690693614786,optimal,9.213248014450073
179,37820.190154058386,optimal,7.970463037490845
180,53427.73828011997,optimal,5.82179594039917
181,8818.008618541478,optimal,9.769814014434814
182,72157.13135508867,optimal,9.505998134613037
183,-70417.7158652902,optimal,10.696752071380615
184,-118107.52467934349,optimal,7.8803391456604
185,-32119.08593801786,optimal,10.305824995040894
186,38033.93577697261,optimal,8.44940185546875
187,147899.00148315605,optimal,7.501468896865845
188,79398.02041421023,optimal,8.209387063980103
189,75950.52098787844,optimal,9.035704851150513
190,43257.53141946418,optimal,12.570582866668701
191,174239.28142754777,optimal,8.258989095687866
192,77381.19903057379,optimal,7.702221155166626
193,51048.11023635086,optimal,7.515467166900635
194,227708.78979353496,optimal,8.49374794960022
195,250996.03497944778,optimal,7.864537954330444
196,96312.33568270215,optimal,8.335761785507202
197,58340.65354188082,optimal,8.59086298942566
198,62904.71611064093,optimal,10.407278060913086
199,30331.67690232646,optimal,8.333341121673584
200,125454.1976777741,optimal,8.095349073410034
201,120265.97246584784,optimal,7.66010594367981
202,189343.86983289366,optimal,8.194592952728271
203,113216.796587735,optimal,7.611884832382202
204,47504.75765660319,optimal,9.400946855545044
205,116909.68627953959,optimal,8.826286792755127
206,274250.8233960687,optimal,6.876422882080078
207,209803.40230284727,optimal,7.925158977508545
208,252171.5877296147,optimal,6.81905198097229
209,203134.67204363956,optimal,7.7457640171051025
210,51230.46597332503,optimal,9.535156965255737
211,9881.89571098286,optimal,10.721144199371338
212,96319.12444600249,optimal,10.566141843795776
213,162967.7775443808,optimal,7.5843751430511475
214,128480.36843597493,optimal,7.823397159576416
215,203658.61328326652,optimal,7.75166392326355
216,184224.30675110378,optimal,8.11530876159668
217,237660.185731065,optimal,8.705209732055664
218,228596.35896621292,optimal,7.943169116973877
219,170551.68606946632,optimal,8.373249053955078
220,141890.815431937,optimal,8.710640668869019
221,12689.027385661124,optimal,9.972451210021973
222,217744.42687475804,optimal,8.933868885040283
223,179225.8847330655,optimal,8.817275047302246
224,128909.52418642446,optimal,8.328765153884888
225,180142.53232369458,optimal,8.390522003173828
226,163795.9248290206,optimal,8.680655002593994
227,62889.81609853512,optimal,8.644629955291748
228,114479.42926116839,optimal,7.872772932052612
229,161395.45813607273,optimal,8.708848237991333
230,174045.81291336325,optimal,8.226712942123413
231,157057.4929323239,optimal,8.284213066101074
232,150555.88750733854,optimal,9.326042175292969
233,141692.9777666843,optimal,8.808775901794434
234,137294.64384360122,optimal,13.319754123687744
235,102137.73392459865,optimal,9.401251077651978
236,46733.41734747904,optimal,11.378367900848389
237,139427.33450180947,optimal,9.253169059753418
238,119317.19385517709,optimal,8.6716628074646
239,114456.97493538697,optimal,8.279673099517822
240,103781.17352872557,optimal,8.955753087997437
241,150377.28330155468,optimal,9.28870177268982
242,45169.977937379896,optimal,8.885846853256226
243,102937.55639889037,optimal,9.716835021972656
244,-6457.11114494137,optimal,8.248225212097168
245,28683.54161171079,optimal,9.721674919128418
246,11167.70423474246,optimal,12.507296085357666
247,-106193.86315121887,optimal,9.737703800201416
248,-14987.107777008518,optimal,9.811416149139404
249,38383.49049232684,optimal,8.96917200088501
250,-17452.223741582886,optimal,7.665954113006592
251,61723.19634847254,optimal,9.641638040542603
252,43822.55557652003,optimal,10.439586162567139
253,52344.32200374958,optimal,8.184551000595093
254,-20600.122313068627,optimal,10.971979141235352
255,43163.87426487318,optimal,8.342454195022583
256,-29918.49934168173,optimal,8.810624837875366
257,-41227.79385717801,optimal,7.585948944091797
258,66508.2920616098,optimal,7.360666275024414
259,111811.48877375097,optimal,7.760814905166626
260,60751.9097903941,optimal,11.335713624954224
261,27373.49603656207,optimal,7.202820062637329
262,71439.3750653286,optimal,7.446186780929565
263,8458.005556896187,optimal,7.141275882720947
264,54389.95655550644,optimal,7.434376955032349
265,20463.696781472536,optimal,7.46957802772522
266,94663.09866119681,optimal,8.928457975387573
267,129945.48111021215,optimal,7.302516222000122
268,45956.1063079601,optimal,8.024148941040039
269,35011.53101028779,optimal,8.92031216621399
270,36347.425273254215,optimal,7.765055894851685
271,65779.08979232817,optimal,6.930048942565918
272,92805.77717398397,optimal,8.29031777381897
273,136393.364232612,optimal,8.646793842315674
274,106734.3208785878,optimal,7.750318288803101
275,148383.35775491977,optimal,8.519044876098633
276,165299.17960409456,optimal,7.261133193969727
277,168771.12521503522,optimal,8.896522045135498
278,133739.09057707235,optimal,9.055601835250854
279,29911.798450879218,optimal,9.863936185836792
280,160149.3537790915,optimal,9.05197286605835
281,92697.61927870577,optimal,7.5379180908203125
282,70515.80436257517,optimal,9.07845687866211
283,24005.877185781705,optimal,11.117110967636108
284,49430.109654786305,optimal,9.21823525428772
285,26488.49000679677,optimal,9.272892236709595
286,139666.26403710636,optimal,8.016534090042114
287,94603.04064237885,optimal,9.32172179222107
288,64913.53202129034,optimal,8.405457973480225
289,127927.718518882,optimal,8.78915023803711
290,56901.023329096286,optimal,9.054486989974976
291,67955.79538653808,optimal,9.039481163024902
292,115228.88339496333,optimal,9.107948064804077
293,108622.59960747029,optimal,9.924813270568848
294,-3023.3981934344256,optimal,9.675992965698242
295,19473.618616738553,optimal,9.391986846923828
296,58310.55534377223,optimal,12.007682085037231
297,73761.40771416534,optimal,9.243512868881226
298,88677.92974102926,optimal,8.4752779006958
299,123299.06852499995,optimal,6.889837980270386
300,84044.9154923711,optimal,8.652307987213135
301,102050.67988567476,optimal,7.9972898960113525
302,-4681.765418069645,optimal,7.780736684799194
303,121597.65048820202,optimal,8.779996156692505
304,175732.2803002008,optimal,7.026499032974243
305,98389.3958968793,optimal,8.548232793807983
306,27864.89181116593,optimal,7.671762943267822
307,142226.6415878922,optimal,9.845067024230957
308,181693.07279810825,optimal,6.814764738082886
309,140321.70639839023,optimal,7.027679204940796
310,110270.36712223284,optimal,9.580597877502441
311,82529.75892634263,optimal,9.075844049453735
312,160647.93913772577,optimal,8.964815855026245
313,132414.71592096807,optimal,9.191336154937744
314,155308.39033954314,optimal,7.570952892303467
315,134702.5391476408,optimal,7.855880975723267
316,91557.75859124404,optimal,9.235721111297607
317,69820.55963608602,optimal,7.822467088699341
318,110641.85292606556,optimal,8.106378078460693
319,61640.87446004874,optimal,11.326520681381226
320,133088.30592055642,optimal,8.772923707962036
321,84394.26848923457,optimal,11.884113311767578
322,-10926.336080300722,optimal,9.188822746276855
323,146134.98920459778,optimal,9.862555980682373
324,53828.05917144163,optimal,9.255284070968628
325,13255.939624558381,optimal,10.301434755325317
326,24309.291299086046,optimal,10.911952257156372
327,22859.197807185414,optimal,8.315716981887817
328,52440.74737916734,optimal,11.965221881866455
329,24857.173189342517,optimal,10.941509008407593
330,156896.0678284178,optimal,7.89501690864563
331,181366.13300469145,optimal,8.46169924736023
332,209742.59059548294,optimal,6.664601802825928
333,217462.89995165408,optimal,7.525552272796631
334,160010.08257457413,optimal,7.834563970565796
335,176690.655185717,optimal,7.805132865905762
336,217442.90934955058,optimal,8.031035900115967
337,165333.2499987938,optimal,8.214195966720581
338,-42953.897907838706,optimal,10.513275146484375
339,74513.88223475826,optimal,9.290738105773926
340,132618.9798169484,optimal,8.659545183181763
341,102548.51994870626,optimal,8.521381139755249
342,176333.9189662448,optimal,8.049956798553467
343,192514.34078903298,optimal,7.827705144882202
344,189686.7878872338,optimal,7.208708047866821
345,171520.9427357054,optimal,6.803030014038086
346,140718.11802513665,optimal,6.9779510498046875
347,169202.73881653123,optimal,8.075936079025269
348,171351.33941629084,optimal,7.308043956756592
349,192962.5786909617,optimal,6.660297155380249
350,177022.30130434924,optimal,6.900518894195557
351,247166.34973904068,optimal,8.08616304397583
352,184089.88863000518,optimal,7.090602874755859
353,185932.38531469434,optimal,8.296039342880249
354,30646.467157997282,optimal,7.427244186401367
355,125681.23863342823,optimal,8.198461055755615
356,196143.67507941596,optimal,6.019029140472412
357,230232.73740496827,optimal,8.761624097824097
358,198406.02103184228,optimal,7.947366952896118
359,204804.6178016528,optimal,6.554579973220825
360,166270.68644454677,optimal,6.364140033721924
361,169851.29904111466,optimal,5.74370002746582
362,177652.41646734293,optimal,5.302293062210083
363,147790.69433948936,optimal,8.406771183013916
364,26784.97338093973,optimal,10.95632290840149
