day_idx,revenue,status,solve_time
0,188762.79140373372,optimal,30.41666603088379
1,171464.99481050254,optimal,36.04412865638733
2,99070.15815257828,optimal,36.60431408882141
3,112034.63003663125,optimal,34.400277614593506
4,162065.74613375234,optimal,35.03455305099487
5,225703.6279119339,optimal,30.979114055633545
6,164660.95836481443,optimal,31.1056969165802
7,185192.79462372785,optimal,32.63210582733154
8,173827.95393914825,optimal,30.834102153778076
9,179572.48493207828,optimal,28.515173196792603
10,151804.42839945792,optimal,35.939788818359375
11,183094.2238577269,optimal,29.021282196044922
12,157829.84660806975,optimal,28.54434609413147
13,159628.24340012952,optimal,29.31883478164673
14,102158.46175057159,optimal,28.283892393112183
15,187747.10852747734,optimal,31.941001892089844
16,175282.03747963678,optimal,39.43317413330078
17,125455.88181364606,optimal,36.19476890563965
18,191984.0787722142,optimal,30.839351892471313
19,130930.45328189227,optimal,29.46110987663269
20,88354.3413161484,optimal,35.399734020233154
21,261286.25607217452,optimal,28.69872212409973
22,164075.6334417307,optimal,32.624080181121826
23,180829.4046890987,optimal,26.218596696853638
24,168910.70671468833,optimal,29.592819929122925
25,182003.154530398,optimal,28.019712686538696
26,185449.90537307895,optimal,36.0972158908844
27,108786.96717741495,optimal,33.981476068496704
28,79571.92201076282,optimal,41.341306924819946
29,87321.55506078256,optimal,41.83743190765381
30,163112.6753908979,optimal,32.242578983306885
31,165217.17130959762,optimal,28.677849769592285
32,143143.5053077136,optimal,30.9674551486969
33,120048.37923023861,optimal,34.18016815185547
34,170604.02446922663,optimal,32.25627088546753
35,190728.99762601795,optimal,27.78295111656189
36,174991.7107730612,optimal,31.476805210113525
37,173689.72827534194,optimal,33.01476192474365
38,163210.87108289276,optimal,30.015557050704956
39,161854.98562005037,optimal,29.385352849960327
40,172692.8003051447,optimal,33.501096963882446
41,157628.81973904808,optimal,35.00183296203613
42,121627.51932451916,optimal,34.80425405502319
43,139468.92212633218,optimal,33.94551086425781
44,183671.77522439547,optimal,28.5390567779541
45,162456.43463729543,optimal,26.60849094390869
46,167480.22407865856,optimal,29.035562992095947
47,162698.73747763768,optimal,27.84692621231079
48,151447.27559296926,optimal,27.04081392288208
49,153966.68706531782,optimal,30.12700605392456
50,190712.71999922016,optimal,29.821566343307495
51,52126.607557135816,optimal,35.68613123893738
52,148020.04208743476,optimal,34.632569789886475
53,172656.71211021123,optimal,32.3026921749115
54,164087.94397154215,optimal,28.47057819366455
55,200601.77657067106,optimal,26.89597797393799
