day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1430,2025-03-02,1,118785.76114226627,265439.4860846983,44.75059942828675
1431,2025-03-03,1,186366.38158665964,268026.022253939,69.5329431147877
1432,2025-03-04,1,229705.24618561397,308730.9222433605,74.40305769065347
1433,2025-03-05,1,167757.02140961948,230562.692546872,72.7598292492683
1434,2025-03-06,1,260074.3005998229,353498.2881577726,73.57158699556334
1435,2025-03-07,1,282937.09597859596,346140.47258233756,81.74054130907584
1436,2025-03-08,1,194020.33448063035,237502.8237975721,81.69180112401413
1437,2025-03-09,1,213859.5144336334,365997.03368767345,58.43203489352107
1438,2025-03-10,1,239495.03766922525,381423.80595934973,62.78974566541593
1439,2025-03-11,1,297586.48290784017,357502.54214039596,83.24038232740007
1440,2025-03-12,1,247116.36745583004,312130.7049534699,79.17079721223462
1441,2025-03-13,1,207495.35871298407,296259.4934973608,70.03838299441114
1442,2025-03-14,1,171090.63943182462,245147.40055525873,69.79092539602885
1443,2025-03-15,1,240812.31604449247,332184.708830862,72.49349823838716
1444,2025-03-16,1,315753.2131054116,424733.7426985948,74.34144767948908
1445,2025-03-17,1,311523.7871180521,382417.3541857403,81.46172858220886
1446,2025-03-18,1,271913.0122920481,373355.9098014109,72.82943838673383
1447,2025-03-19,1,290124.36141978495,350584.03524432913,82.75458442298759
1448,2025-03-20,1,238841.293227368,330094.23282468924,72.35548806277235
1449,2025-03-21,1,248931.67277260462,323714.7327048809,76.89846881314071
1450,2025-03-22,1,155414.3948557289,269980.95377128816,57.56494770641738
1451,2025-03-23,1,166885.27953763044,291755.64916246274,57.200359278973615
1452,2025-03-24,1,314474.728706198,401584.3420006953,78.30851350913815
1453,2025-03-25,1,114609.82792493518,186471.04600378327,61.462532860254285
1454,2025-03-26,1,227960.5346602635,391658.4543696647,58.20391009486653
1455,2025-03-27,1,264501.7173710066,453394.1529196958,58.33814037250158
1456,2025-03-28,1,254786.89153858542,341114.63346659375,74.6924542489724
1457,2025-03-29,1,298451.36690223677,352837.97736425645,84.58595334088058
1458,2025-03-30,1,226300.67605656374,340271.49506787915,66.50591640402324
1459,2025-03-31,1,192025.56837995152,235207.6480415629,81.64086923994036
1460,2025-04-01,2,294787.9709091635,384746.32439467986,76.61878807366189
1461,2025-04-02,2,228868.3784846263,320987.5818443229,71.30131862721908
1462,2025-04-03,2,192946.31082419815,315326.0314658852,61.189464735033404
1463,2025-04-04,2,215947.97225323663,302025.9368746881,71.49981040960546
1464,2025-04-05,2,193346.32084126276,274806.99710347777,70.35713168848417
1465,2025-04-06,2,215008.64415947825,383241.2239134228,56.10269218012163
1466,2025-04-07,2,133356.53495541099,227138.92999831983,58.71143927480746
1467,2025-04-08,2,215361.9303012706,355604.35967851355,60.5622300288922
1468,2025-04-09,2,242951.2920085753,335534.4081128972,72.40726618023317
1469,2025-04-10,2,166975.8527521537,292495.84550791926,57.08657244761888
1470,2025-04-11,2,181154.60333275874,324218.4986265093,55.87423422790068
1471,2025-04-12,2,252919.72509893536,332575.25922571047,76.04886956647762
1472,2025-04-13,2,159487.89756871044,201415.9836209467,79.18333724142641
1473,2025-04-14,2,193480.4226999741,340337.4446204156,56.849584363473795
1474,2025-04-15,2,93746.50720822578,245510.5468246331,38.18430956254944
1475,2025-04-16,2,192688.19465794496,317099.68060716573,60.765811649193644
1476,2025-04-17,2,36661.306926706005,217171.95775747794,16.88123425568909
1477,2025-04-18,2,207060.17439815158,267397.4825973163,77.43534919884458
1478,2025-04-19,2,-13292.902880604197,188632.22616383518,-7.046994647170596
1479,2025-04-20,2,4965.622518056289,6489.108,76.5224206170754
1480,2025-04-21,2,149967.88882706565,184375.66670377913,81.3382218533243
1481,2025-04-22,2,180261.35266789145,246805.8907717582,73.03770266755669
1482,2025-04-23,2,240222.76392687508,301258.15885634656,79.7398367031195
1483,2025-04-24,2,252948.75428719318,364905.5614505995,69.31896386606239
1484,2025-04-25,2,142373.97298344597,308054.291544291,46.21716914564585
1485,2025-04-26,2,228851.32423064887,342394.70326751925,66.83845341259358
1486,2025-04-27,2,196728.51870379233,360560.97171563737,54.561789582413724
1487,2025-04-28,2,111962.43530271781,211623.85380655195,52.90633985196399
1488,2025-04-29,2,92230.2512092866,205863.54402123278,44.8016435584991
1489,2025-04-30,2,213147.4159765435,325227.39362791047,65.53796517534542
1490,2025-05-01,2,177332.0024269048,235135.87313482707,75.41682179869787
1491,2025-05-02,2,59485.82979185853,146795.39689277025,40.52295307005518
1492,2025-05-03,2,181838.06141866575,271515.1280053791,66.97161324103578
1493,2025-05-04,2,154766.8627335788,213619.99572136826,72.44961419035249
1494,2025-05-05,2,161294.25408714724,367476.4122523374,43.89241015458437
1495,2025-05-06,2,172081.86004760873,313093.68894868734,54.96177857350906
1496,2025-05-07,2,121832.03788642246,205860.469402194,59.181851785442404
1497,2025-05-08,2,199302.866310752,326899.297803415,60.96766424705057
1498,2025-05-09,2,172886.19205030674,238000.79313405397,72.64101508810039
1499,2025-05-10,2,253263.5850682665,334004.8014871277,75.8263306217851
1500,2025-05-11,2,246231.02494513334,308439.04776239104,79.83134001075628
1501,2025-05-12,2,193849.29875071975,290951.15592239914,66.62606241798954
1502,2025-05-13,2,222672.35642936925,351782.01490608114,63.29839133158026
1503,2025-05-14,2,198930.0047616296,317825.8092242299,62.59089066655443
1504,2025-05-15,2,51839.986097919245,206476.19804248682,25.107003417048624
1505,2025-05-16,2,198921.37725771478,292911.21672934596,67.91183331211276
1506,2025-05-17,2,42222.66115026435,135791.8580401808,31.093661843680394
1507,2025-05-18,2,224159.7209031597,292950.9284589495,76.51783938092917
1508,2025-05-19,2,141549.53470223022,224068.18129135552,63.17252806107868
1509,2025-05-20,2,173295.79343067354,270918.19384397834,63.966096544433086
1510,2025-05-21,2,144031.87127850973,288782.4018337188,49.87557079791982
1511,2025-05-22,2,168370.9846250473,251825.6004294408,66.86015414553664
1512,2025-05-23,2,194735.2291173524,286370.35989272426,68.00118182283292
1513,2025-05-24,2,123565.19534531253,207089.65381778125,59.66748848498143
1514,2025-05-25,2,191806.23527024774,338545.20551931474,56.656018795488386
1515,2025-05-26,2,237772.06006903763,356515.2307709999,66.69338068806535
1516,2025-05-27,2,178251.53411012542,280032.7497821413,63.65381700847519
1517,2025-05-28,2,122683.5744463898,241947.2485808337,50.70674503058119
1518,2025-05-29,2,139487.0527240645,274156.18206571013,50.8786822434783
1519,2025-05-30,2,203918.28875284916,301861.76441284496,67.55353370092868
1520,2025-05-31,2,161763.05745531782,229333.49715803552,70.53616652601151
1521,2025-06-01,2,69654.60613877937,175473.55745987984,39.695215135024064
1522,2025-06-02,2,120120.42191646676,221111.20604266284,54.325795633030836
1523,2025-06-03,2,59458.85461798671,193115.4537007835,30.78927837132771
1524,2025-06-04,2,113794.17268141666,218431.01599968108,52.09616050203365
1525,2025-06-05,2,162431.0833891135,266236.71183368843,61.010024601934035
1526,2025-06-06,2,201050.888970663,316765.1418887181,63.47001686230161
1527,2025-06-07,2,190197.04556038158,248859.97019180242,76.42733598890658
1528,2025-06-08,2,202059.41455456518,267128.2034739136,75.6413631832392
1529,2025-06-09,2,178314.26001998945,241270.57906752042,73.90634229384743
1530,2025-06-10,2,62791.326190958156,213055.74866634628,29.47178219034674
1531,2025-06-11,2,139435.16814950772,239480.69694286174,58.22396958481204
1532,2025-06-12,2,176636.48168815643,299261.3631569584,59.0241519402266
1533,2025-06-13,2,208131.72430081584,283206.9927128374,73.49102587726517
1534,2025-06-14,2,-27687.86625471487,145795.16612469696,-18.990935701553884
1535,2025-06-15,2,120528.24084290714,226164.1113553606,53.29238141303817
1536,2025-06-16,2,176589.5618278402,319748.25332058244,55.22768615432903
1537,2025-06-17,2,142058.07847068197,287685.9515575587,49.37956744205486
1538,2025-06-18,2,139584.90236956047,230708.88164258422,60.50261323957452
1539,2025-06-19,2,41529.67157985032,271751.141258504,15.282243668792953
1540,2025-06-20,2,92723.00707796984,174922.7741739577,53.00796738208508
1541,2025-06-21,2,165204.12797507958,294656.10209866887,56.066759452264506
1542,2025-06-22,2,80107.14899664171,173468.83163556107,46.17956334941946
1543,2025-06-23,2,182413.64739822282,315428.94946294633,57.83034426890835
1544,2025-06-24,2,121334.87706073574,285803.9224295247,42.45388797652182
1545,2025-06-25,2,48171.89953069674,195290.4758845794,24.6667940730337
1546,2025-06-26,2,135880.8376413197,177811.7378557526,76.41837331996115
1547,2025-06-27,2,39288.24701009381,90399.53881701654,43.460671950572284
1548,2025-06-28,2,94469.84614134711,220689.4386876689,42.80669102387166
1549,2025-06-29,2,132737.8613462064,241188.18187397672,55.034977383578145
1550,2025-06-30,2,116095.9198438495,263692.0630226653,44.02708163190738
1551,2025-07-01,3,119904.5084847054,165289.74149341387,72.54201464734163
1552,2025-07-02,3,136253.91682120797,261444.52395321417,52.11580443948819
1553,2025-07-03,3,92934.62086026985,172370.8588607002,53.91550606322269
1554,2025-07-04,3,195229.00806730264,280533.8894570778,69.59195141989184
1555,2025-07-05,3,180702.05210501107,242771.29368701912,74.43303916235345
1556,2025-07-06,3,185149.85762897017,223735.81076223773,82.7537876025253
1557,2025-07-07,3,117247.68407351954,187264.9251154291,62.610595124126256
1558,2025-07-08,3,217789.5495664889,260396.00888278466,83.63782167818296
1559,2025-07-09,3,103830.81344370614,286108.3726311954,36.2907287503774
1560,2025-07-10,3,69899.00731690736,113846.33880959448,61.39767694577506
1561,2025-07-11,3,132321.59862912406,149701.72420628933,88.39016339369917
1562,2025-07-12,3,84527.41775543164,155409.54609114764,54.39010658061915
1563,2025-07-13,3,204346.1176119469,272697.80801176606,74.935005565989
1564,2025-07-14,3,195367.3037264172,324867.4685283938,60.13753996711488
1565,2025-07-15,3,67904.60326856119,230916.89968999985,29.406510896223452
1566,2025-07-16,3,96673.12491255824,191329.55748140684,50.52702059479378
1567,2025-07-17,3,84982.24969450406,184379.33324137167,46.090984385572916
1568,2025-07-18,3,88652.44569905344,194645.49612965027,45.54559312279358
1569,2025-07-19,3,239272.47343590387,288226.9578997277,83.0152998801539
1570,2025-07-20,3,90869.01775305365,227761.23901779528,39.896611971782406
1571,2025-07-21,3,16800.559269832404,88403.27750544698,19.004452938746795
1572,2025-07-22,3,53216.726592745865,96564.80010976456,55.10986045873317
1573,2025-07-23,3,54723.16335199747,156461.4555384389,34.97549167216668
1574,2025-07-24,3,102743.04797091597,151800.94240804762,67.68274711677226
1575,2025-07-25,3,118373.80226531043,194809.13861495923,60.763988335925326
1576,2025-07-26,3,130201.82382513335,183999.9380898671,70.76188458364682
1577,2025-07-27,3,92899.79707887636,163874.98793686205,56.68943030810102
