day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1624,2025-04-13,2,203038.8280252261,275769.80462739995,73.6262000473755
1625,2025-04-14,2,177803.29150032467,393876.58966303116,45.14187848849782
1626,2025-04-15,2,235088.1441942616,267347.3859116,87.93358625619585
1627,2025-04-16,2,301524.3234109855,324329.5765219434,92.96849416093418
1628,2025-04-17,2,301356.90806034365,324733.0991088,92.80141411127781
1629,2025-04-18,2,194746.79566684092,286392.99278325646,67.99984656545917
1630,2025-04-19,2,248656.35147124063,270583.7563995876,91.89625969418303
1631,2025-04-20,2,243983.2366583114,268220.329013,90.96373774356458
1632,2025-04-21,2,237706.6084668283,498811.09829696914,47.654635046894796
1633,2025-04-22,2,183591.45828255505,308487.3604169256,59.5134458781158
1634,2025-04-23,2,225799.11475179298,265269.76466,85.12056209692909
1635,2025-04-24,2,180107.59473122802,418367.86712400004,43.05005448180032
1636,2025-04-25,2,261874.39240088122,295078.55907200003,88.7473468843201
1637,2025-04-26,2,186796.54538637714,251086.5826968,74.3952716947618
1638,2025-04-27,2,247069.23504227473,301581.860690205,81.9244348704621
1639,2025-04-28,2,272816.87548518606,304968.6929385,89.457338343973
1640,2025-04-29,2,197013.29273731844,263011.2953204145,74.90678014315175
1641,2025-04-30,2,166546.95778681143,324508.2693139472,51.32287018106301
1642,2025-05-01,2,286116.76449261303,417578.39298005006,68.51809607550321
1643,2025-05-02,2,218752.57319832192,293652.57894749194,74.49366662549798
1644,2025-05-03,2,230417.10908695054,306725.379756,75.12163136622321
1645,2025-05-04,2,245048.23906423314,291600.353756,84.03564533027972
1646,2025-05-05,2,283277.10936387687,294521.96242,96.18199846159943
1647,2025-05-06,2,259724.226501579,297483.97909003973,87.30696264586672
1648,2025-05-07,2,148279.2143700411,249922.474828,59.330084047898794
1649,2025-05-08,2,72767.4747858417,194276.67146614747,37.4555906464155
1650,2025-05-09,2,49358.25474915146,137186.96883192097,35.97882158153397
1651,2025-05-10,2,238395.89121638244,294311.79940725,81.00113270909173
1652,2025-05-11,2,189456.91585848219,261730.6691788,72.38621154063365
1653,2025-05-12,2,153309.0516858986,220693.97242933125,69.46680509590715
1654,2025-05-13,2,140796.09044679668,291894.2694292581,48.23530476363779
1655,2025-05-14,2,255990.55162888794,359769.40221490193,71.15406425696438
