day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1274,2025-04-28,2,43028.02727492357,86608.55534559763,49.68103567046821
1275,2025-04-29,2,101150.26919521872,286791.5828364852,35.269608750299255
1276,2025-04-30,2,161114.92549669862,250043.9222474886,64.43464974014853
1277,2025-05-01,2,187415.44199819752,454418.7999678003,41.24288916116094
1278,2025-05-02,2,170049.50220358174,299910.34337379993,56.70011253717807
1279,2025-05-03,2,110015.86023767892,339520.2081069376,32.40333199932169
1280,2025-05-04,2,73528.99732503846,144886.0990955323,50.74951826576288
1281,2025-05-05,2,167418.2428095668,403129.5028025419,41.52964286803152
1282,2025-05-06,2,241333.73751021607,367609.434556228,65.64949504126578
1283,2025-05-07,2,54233.78045795928,106542.05026032268,50.903638821897616
1284,2025-05-08,2,121091.97303216823,208538.67249820873,58.066914678958824
1285,2025-05-09,2,163598.01780079264,229386.0075460735,71.31996391189338
1286,2025-05-10,2,24046.956717375346,76678.98591704437,31.360556519866726
1287,2025-05-11,2,46546.65207134394,174232.26742405273,26.71528802300267
1288,2025-05-12,2,38508.98019603035,153869.3880569744,25.02705748187634
1289,2025-05-13,2,93350.07119546537,198814.63218220003,46.9533203722734
1290,2025-05-14,2,95901.7758377506,222488.11270704278,43.10422461267741
1291,2025-05-15,2,87297.98037065245,116004.45338193317,75.25399053709818
1292,2025-05-16,2,80845.42027011066,95481.4088170941,84.6713734869367
1293,2025-05-17,2,67940.85239620323,100408.5826619724,67.66438744079034
1294,2025-05-18,2,52259.28230098872,78554.25652174556,66.5263533956587
1295,2025-05-19,2,110255.41751682512,155721.67877477,70.80286982796687
1296,2025-05-20,2,120030.80488474965,158659.62906697585,75.65302250522747
1297,2025-05-21,2,175056.9184426415,292167.64511229645,59.91659972320251
1298,2025-05-22,2,195536.11005387374,299920.61892043427,65.19595443544593
1299,2025-05-23,2,64188.67219615683,107738.8248988821,59.57803257683651
1300,2025-05-24,2,10396.49047600929,81428.248981,12.767670441292614
1301,2025-05-25,2,30037.959972792247,109334.55014196414,27.473438116121407
1302,2025-05-26,2,37956.714092079674,91596.53820599998,41.439026884089536
1303,2025-05-27,2,48895.338528253385,140275.3710265809,34.85668094863792
1304,2025-05-28,2,89667.91728314958,122490.19493238274,73.20415918404589
1305,2025-05-29,2,96239.1447566649,184459.91104739282,52.17347455618062
1306,2025-05-30,2,-8332.2051880974,108888.61572463847,-7.652044369053406
1307,2025-05-31,2,42579.47905319279,210469.7599527599,20.23068732664958
1308,2025-06-01,2,135979.57782321706,216625.79168340887,62.771647257011075
1309,2025-06-02,2,250635.9669783198,576977.5792153744,43.4394638556245
1310,2025-06-03,2,30882.38402723727,91459.48684782459,33.7661899181887
1311,2025-06-04,2,29368.094692935585,71156.84140208788,41.27234165297543
1312,2025-06-05,2,38431.5679764035,114710.40849392682,33.50312188840144
1313,2025-06-06,2,100105.59139279855,141208.9085812161,70.89183848143898
1314,2025-06-07,2,138427.4639646337,250112.16000256728,55.346155086267224
1315,2025-06-08,2,168267.93706510382,507969.729715001,33.12558351843355
1316,2025-06-09,2,125820.44150737641,211576.07236107747,59.468180925794954
1317,2025-06-10,2,121241.63295053862,254408.76076669668,47.65623345090785
1318,2025-06-11,2,104398.56658557183,230003.74130397596,45.38994278688594
1319,2025-06-12,2,75238.30110900389,162911.66317932794,46.1834957919397
1320,2025-06-13,2,50695.438817495524,118082.11973637919,42.93235837116928
1321,2025-06-14,2,60042.005114436586,166606.94070752122,36.038117535475564
1322,2025-06-15,2,63730.662316066184,160571.95767971704,39.68978346965527
1323,2025-06-16,2,64817.65725417939,132295.1611903733,48.9947301707479
1324,2025-06-17,2,-12652.288560236117,122660.59471927813,-10.314876256056177
1325,2025-06-18,2,179121.6554037188,315155.69934029016,56.83592452196516
1326,2025-06-19,2,56408.40266399705,185867.6110153059,30.348699461872304
1327,2025-06-20,2,40527.601467207765,103532.95274959998,39.14463983773934
1328,2025-06-21,2,68717.38431715188,143943.18689265824,47.73924059941512
1329,2025-06-22,2,32741.15279133129,140580.16391571346,23.290023200543175
1330,2025-06-23,2,48863.929231373455,129301.39086498624,37.79072205216735
1331,2025-06-24,2,74691.53052123117,150994.54963172344,49.466375245599416
1332,2025-06-25,2,164901.61824462528,240633.79828609395,68.52803696701439
1333,2025-06-26,2,152403.43659283442,217698.3772104779,70.00669391553885
1334,2025-06-27,2,163147.2975096912,226155.34354610517,72.1394838395367
1335,2025-06-28,2,40928.15882573838,137532.3881355901,29.75892397461187
1336,2025-06-29,2,35632.43079024981,135016.11691670708,26.391242470876158
1337,2025-06-30,2,34218.48982519657,90268.46478069646,37.907468470111894
1338,2025-07-01,3,39198.66033451038,127996.3732841013,30.62482110137985
1339,2025-07-02,3,191844.98497958048,254367.99897181184,75.42025166492742
1340,2025-07-03,3,136972.89757878782,186359.78505009133,73.49917126271158
1341,2025-07-04,3,92709.72436117212,145668.1058513195,63.644490892055025
1342,2025-07-05,3,60243.610012657315,109204.36735579214,55.165934725285524
1343,2025-07-06,3,80894.44594035838,151866.94122588803,53.26665914738835
1344,2025-07-07,3,133163.22787562347,350262.51905691996,38.01812087521233
1345,2025-07-08,3,83283.92741889319,151006.94877758186,55.15238079643745
1346,2025-07-09,3,115058.04485150207,191131.61009819654,60.19833390844632
1347,2025-07-10,3,28472.190516418257,62603.934914662146,45.479873677636725
1348,2025-07-11,3,36841.470919300096,76737.69103941105,48.00961616160565
1349,2025-07-12,3,64056.298099049236,97515.75986115112,65.6881494747685
1350,2025-07-13,3,36424.34388843468,96027.22528124801,37.93126770221023
1351,2025-07-14,3,295330.1339203689,346465.2220731217,85.24091744424476
1352,2025-07-15,3,52567.405282278916,108866.88785947705,48.285944712713516
1353,2025-07-16,3,85142.47007498259,127770.76597253082,66.63689414939189
1354,2025-07-17,3,140035.93599753134,250433.00110123586,55.91752499940004
1355,2025-07-18,3,133696.1036466765,208843.78706838257,64.01727603364128
1356,2025-07-19,3,54114.59701322018,80344.36241475704,67.35332185955691
1357,2025-07-20,3,27913.336620693583,148502.20347064373,18.79658077007023
1358,2025-07-21,3,47869.00414787394,106428.57604230529,44.97758584014696
1359,2025-07-22,3,37192.297036158954,79193.64794408942,46.96373762503863
1360,2025-07-23,3,42156.55068008222,80870.7478080252,52.12830575049884
1361,2025-07-24,3,54688.89631494888,89626.2971864,61.018805899355435
1362,2025-07-25,3,26208.04999964372,83875.26901270519,31.246457159706754
1363,2025-07-26,3,57678.86978513123,98262.24077027511,58.698915608872845
1364,2025-07-27,3,137447.81682715294,192360.46772457045,71.45325567826978
1365,2025-07-28,3,40199.79061115631,92358.19421044535,43.52595993762931
1366,2025-07-29,3,50249.66944476231,79967.03495334667,62.83798001773896
1367,2025-07-30,3,70444.14956916412,119727.22514779998,58.83720221712543
1368,2025-07-31,3,38023.572947469154,68082.31946535259,55.84940884221715
1369,2025-08-01,3,44129.19242470749,79993.37890272248,55.16605627869734
1370,2025-08-02,3,32733.675791086745,62945.919372000004,52.002855971705046
1371,2025-08-03,3,32910.118338376735,75655.37814641593,43.500038126418126
1372,2025-08-04,3,41839.60417910194,85416.6802436172,48.98294344824812
1373,2025-08-05,3,36548.01487677032,54498.4641256,67.06246765512485
1374,2025-08-06,3,33642.567237491305,110830.85132754296,30.354875771968988
1375,2025-08-07,3,37823.12482291135,76474.8240032,49.45826985012569
1376,2025-08-08,3,54850.321532309485,101343.65113112183,54.123095941493446
