day_idx,date,quarter,rev_single_rt,rev_single_da,rev_shandong_twosettle,oracle_rt,capture_single_rt,rt_mean,da_mean,da_rt_spread_mean
1595,2025-03-15,1,83677.4537453821,33426.184485164966,33426.184485164966,136321.72624275667,61.38233138008565,282.7083333333333,313.95625,31.24791666666667
1596,2025-03-16,1,115280.29847514283,114565.77316615368,114565.77316615368,195646.2760909133,58.92281763726193,181.5489583333334,211.15104166666666,29.602083333333336
1597,2025-03-17,1,87312.942761891,75970.41559731105,75970.41559731105,128055.20060881159,68.18383193090162,186.18854166666665,200.84687499999995,14.65833333333333
1598,2025-03-18,1,140230.64135952885,122909.78339555391,122909.78339555391,160958.35967787835,87.12231016777797,242.93958333333333,234.8927083333334,-8.046875000000005
1599,2025-03-19,1,105864.85661126488,109633.01293168863,109633.01293168863,141978.0765518,74.56422793038797,216.4572916666667,248.4885416666667,32.03125
1600,2025-03-20,1,138875.59753714874,122282.56980043954,122282.56980043954,175663.45621918948,79.05776222680171,169.10729166666667,226.83124999999998,57.723958333333336
1601,2025-03-21,1,153341.49140228945,82573.61992511964,82573.61992511964,208075.133157,73.69525088160722,168.59479166666668,227.60833333333335,59.01354166666667
1602,2025-03-22,1,93256.50004598925,92797.27980857385,92797.27980857385,160642.09003236346,58.05234482893089,131.95416666666668,166.05625,34.10208333333333
1603,2025-03-23,1,84091.10239443765,59418.22192745441,59418.22192745441,156758.71427750002,53.64365405905058,318.5729166666667,211.62812499999995,-106.94479166666666
1604,2025-03-24,1,110526.04854385686,105858.99608071047,105858.99608071047,172889.27547218918,63.92880544035595,185.6854166666667,129.53437499999998,-56.15104166666668
1605,2025-03-25,1,112515.52444578685,93353.80922466744,93353.80922466744,216087.16726339998,52.069507815165984,168.8625,145.65520833333332,-23.207291666666663
1606,2025-03-26,1,108888.3163434911,65642.28887745336,65642.28887745336,212493.74673280018,51.243068569171825,238.3697916666667,207.70416666666665,-30.665625000000006
1607,2025-03-27,1,74376.73927885528,28551.159238883727,28551.159238883727,140146.91050997569,53.07055218570882,330.584375,234.05208333333334,-96.53229166666665
1608,2025-03-28,1,108413.88828696532,104918.36781473596,104918.36781473596,132176.02711,82.02235356699042,262.91562500000003,258.0802083333333,-4.835416666666663
1609,2025-03-29,1,113459.4312501676,116710.66490117108,116710.66490117108,134985.35207599995,84.05314317829631,240.94687499999998,238.36458333333334,-2.582291666666664
1610,2025-03-30,1,110204.37652650152,100028.82942522189,100028.82942522189,137090.48193600003,80.38805828835723,238.05000000000004,275.72499999999997,37.675
1611,2025-03-31,1,89256.62123027722,92706.7195004891,92706.7195004891,124707.61380120002,71.57271196974689,204.65625,207.97916666666666,3.3229166666666656
1612,2025-04-01,2,144995.154591579,139327.53773932328,139327.53773932328,177102.09920359086,81.870940685405,209.66250000000002,235.65937500000004,25.996875
1613,2025-04-02,2,137306.87940723094,126977.36502826077,126977.36502826077,163822.9764334,83.81417698331904,279.83541666666673,272.03333333333336,-7.802083333333336
1614,2025-04-03,2,118309.67260424896,109753.67398042373,109753.67398042373,127951.5406398,92.46443771810912,237.07083333333335,229.76458333333335,-7.306249999999999
1615,2025-04-04,2,122610.37871695898,49435.05928886265,49435.05928886265,167527.35521857502,73.1882733760034,355.56041666666664,254.96249999999998,-100.59791666666666
1616,2025-04-05,2,138280.97924033942,134556.63263124065,134556.63263124065,157841.619698,87.60742540840234,257.65416666666664,261.59375,3.9395833333333385
1617,2025-04-06,2,118752.14020327607,117945.65062086961,117945.65062086961,147861.2895530387,80.31320473549569,235.821875,261.4625,25.640624999999996
1618,2025-04-07,2,136851.96534462314,114225.56215639506,114225.56215639506,177830.46884273677,76.95642160492041,280.13437500000003,267.5864583333333,-12.547916666666666
1619,2025-04-08,2,132509.31349568357,134226.834012086,134226.834012086,146522.53331,90.43613327059501,290.46979166666665,292.3760416666667,1.9062500000000029
1620,2025-04-09,2,119177.71197306628,99331.48684813322,99331.48684813322,133082.743517025,89.55158935224395,288.74583333333334,301.575,12.829166666666664
1621,2025-04-10,2,107542.70278680933,113514.5921271677,113514.5921271677,131758.15320574847,81.62128883126857,262.2364583333333,276.6041666666667,14.367708333333328
1622,2025-04-11,2,128724.13577618424,83156.00335732687,83156.00335732687,137894.31806916033,93.3498476069356,238.61979166666666,259.7645833333333,21.144791666666666
1623,2025-04-12,2,35683.452479097716,13578.373605841674,13578.373605841674,79997.84965715,44.60551456323854,78.85104166666666,211.7010416666667,132.85
1624,2025-04-13,2,101519.41401261304,44434.826702785926,44434.826702785926,137884.90231369997,73.6262000473755,79.49791666666667,76.07187499999999,-3.4260416666666687
1625,2025-04-14,2,88901.64575016234,94998.608024971,94998.608024971,196938.29483151558,45.14187848849782,172.384375,184.89374999999998,12.509374999999997
1626,2025-04-15,2,117544.0720971308,96472.83072587753,96472.83072587753,133673.6929558,87.93358625619585,235.5510416666666,256.98333333333335,21.43229166666667
1627,2025-04-16,2,150762.1617054928,120972.98321617792,120972.98321617792,162164.7882609717,92.96849416093421,255.42500000000004,199.4375,-55.987500000000004
1628,2025-04-17,2,150678.4540301718,131779.87591450932,131779.87591450932,162366.5495544,92.80141411127778,384.54999999999995,267.02916666666664,-117.52083333333333
1629,2025-04-18,2,97373.39783342047,45214.529888555924,45214.529888555924,143196.49639162823,67.99984656545917,267.6302083333333,221.96875,-45.661458333333336
1630,2025-04-19,2,124328.1757356203,111705.52943129968,111705.52943129968,135291.8781997938,91.89625969418303,252.12187499999996,296.890625,44.76875000000001
1631,2025-04-20,2,121991.61832915568,110609.22403485927,110609.22403485927,134110.1645065,90.96373774356456,253.1458333333333,229.1541666666667,-23.99166666666666
1632,2025-04-21,2,118853.30423341414,20754.708736419307,20754.708736419307,249405.54914848457,47.65463504689479,381.0416666666667,233.94375,-147.09791666666666
1633,2025-04-22,2,91795.72914127754,78192.61693460209,78192.61693460209,154243.6802084628,59.5134458781158,190.79791666666668,206.15312500000002,15.355208333333332
1634,2025-04-23,2,112899.5573758965,94510.0477402182,94510.0477402182,132634.88233,85.1205620969291,232.615625,234.91458333333333,2.2989583333333354
1635,2025-04-24,2,90053.797365614,91787.72885163591,91787.72885163591,209183.93356200002,43.05005448180032,169.47187499999998,174.7635416666667,5.291666666666665
1636,2025-04-25,2,130937.19620044061,134443.25097297988,134443.25097297988,147539.27953600002,88.7473468843201,263.0125,270.30625000000003,7.293749999999998
1637,2025-04-26,2,93398.27269318858,68219.07111338357,68219.07111338357,125543.2913484,74.39527169476182,188.3260416666667,166.76041666666666,-21.565625
1638,2025-04-27,2,123534.61752113735,124598.96058573417,124598.96058573417,150790.9303451025,81.92443487046208,278.321875,281.45937499999997,3.1375000000000015
1639,2025-04-28,2,136408.43774259303,130632.9164069337,130632.9164069337,152484.34646925,89.457338343973,276.0125,272.57708333333335,-3.435416666666665
1640,2025-04-29,2,98506.64636865922,84296.85099857383,84296.85099857383,131505.64766020724,74.90678014315175,202.7875,169.63750000000002,-33.15
1641,2025-04-30,2,83273.47889340571,85783.30783406872,85783.30783406872,162254.1346569736,51.32287018106301,113.63229166666667,161.33541666666667,47.703125
1642,2025-05-01,2,143058.38224630652,171204.48881886792,171204.48881886792,208789.19649002503,68.51809607550321,268.921875,342.3822916666666,73.46041666666669
1643,2025-05-02,2,109376.28659916096,70225.22014007063,70225.22014007063,146826.28947374597,74.49366662549798,218.9083333333334,234.16562499999998,15.257291666666669
1644,2025-05-03,2,115208.55454347529,99744.89020758933,99744.89020758933,153362.689878,75.12163136622321,236.2125,257.925,21.71249999999999
1645,2025-05-04,2,122524.11953211657,116151.6452603879,116151.6452603879,145800.176878,84.03564533027972,250.75,248.2229166666667,-2.5270833333333282
1646,2025-05-05,2,141638.55468193843,135195.30352724993,135195.30352724993,147260.98121,96.18199846159943,325.3489583333333,270.16562500000003,-55.18333333333334
1647,2025-05-06,2,129862.11325078951,127754.08196155475,127754.08196155475,148741.98954501987,87.30696264586673,304.6010416666666,295.6875,-8.91354166666666
1648,2025-05-07,2,74139.60718502055,54162.442802813326,54162.442802813326,124961.237414,59.330084047898794,304.39270833333336,316.17187500000006,11.779166666666669
1649,2025-05-08,2,36383.73739292084,26051.180421054072,26051.180421054072,97138.33573307373,37.45559064641549,299.7375,336.3072916666667,36.569791666666674
1650,2025-05-09,2,24679.127374575728,47452.46119636344,47452.46119636344,68593.48441596048,35.978821581533964,340.63125,353.69583333333327,13.064583333333331
1651,2025-05-10,2,119197.9456081912,81973.07293557712,81973.07293557712,147155.899703625,81.00113270909173,207.5822916666667,239.0197916666667,31.437500000000004
1652,2025-05-11,2,94728.45792924108,79822.53324442606,79822.53324442606,130865.3345894,72.38621154063364,180.72083333333333,221.3479166666667,40.62708333333333
1653,2025-05-12,2,76654.5258429493,69613.95826274903,69613.95826274903,110346.98621466562,69.46680509590715,159.628125,162.48645833333333,2.8583333333333307
1654,2025-05-13,2,70398.04522339832,53641.193247843374,53641.193247843374,145947.13471462906,48.235304763637785,118.94583333333333,114.62291666666665,-4.322916666666666
1655,2025-05-14,2,127995.27581444397,26002.15173116053,26002.15173116053,179884.70110745096,71.15406425696438,410.1854166666667,193.21145833333333,-216.97395833333334
1656,2025-05-15,2,133390.89187193845,129062.50811193846,129062.50811193846,138782.098152,96.11534459281856,286.1697916666667,289.98125000000005,3.811458333333325
1657,2025-05-16,2,131344.42191781173,116554.36863020134,116554.36863020134,146127.49062994999,89.8834444850801,266.70729166666666,244.11041666666665,-22.596874999999994
1658,2025-05-17,2,95907.5951049552,108354.10603365659,108354.10603365659,145788.27592,65.7855335072236,186.95416666666665,191.13333333333333,4.179166666666673
1659,2025-05-18,2,135692.29366350058,100336.09939350058,100336.09939350058,150781.86906020003,89.99244704237292,258.24375000000003,241.9395833333333,-16.30416666666667
1660,2025-05-19,2,145240.37985774322,109318.31129703278,109318.31129703278,198666.43712189997,73.10765822443626,310.32708333333335,205.78125,-104.54583333333333
1661,2025-05-20,2,121495.10667016971,76073.54322882682,76073.54322882682,182741.4457389344,66.48470256919079,274.1802083333334,227.2854166666667,-46.89479166666666
1662,2025-05-21,2,135560.96635255296,121748.55743674922,121748.55743674922,138978.1962536,97.54117552741045,317.35,293.50416666666666,-23.845833333333335
1663,2025-05-22,2,64080.49557297881,33005.57709438073,33005.57709438073,123488.22136820825,51.89199007240393,270.0479166666667,292.94166666666666,22.89375
