day_idx,date,quarter,rev_single_rt,rev_single_da,rev_shandong_twosettle,oracle_rt,capture_single_rt,rt_mean,da_mean,da_rt_spread_mean
1682,2025-06-10,2,105374.18771329505,115242.48421470748,115242.48421470748,139554.2254410166,75.50770131129569,250.76249999999996,266.61041666666665,15.847916666666663
1683,2025-06-11,2,111702.85074392747,97385.65904086012,97385.65904086012,150172.99131389277,74.38278332649398,276.15729166666665,238.41666666666666,-37.740625
1684,2025-06-12,2,118944.31827502478,109029.58461729102,109029.58461729102,134744.25786977372,88.27412771086756,223.7229166666667,234.76249999999996,11.039583333333333
1685,2025-06-13,2,99891.7161931032,77031.74758090544,77031.74758090544,130299.125298,76.66338201783498,285.13124999999997,316.37916666666666,31.24791666666667
1686,2025-06-14,2,76658.77793306526,109711.80547100243,109711.80547100243,108021.72548010961,70.96607427103234,323.64374999999995,296.06979166666673,-27.573958333333326
1687,2025-06-15,2,81666.57124852957,113809.6033023021,113809.6033023021,137585.36156109723,59.3570204867064,270.76354166666664,249.725,-21.038541666666664
1688,2025-06-16,2,56000.066307788555,65501.45121670708,65501.45121670708,151552.1420818922,36.951022623968285,218.2052083333333,206.59062499999996,-11.614583333333337
1689,2025-06-17,2,128198.68468312112,114033.26145047855,114033.26145047855,150521.51878641662,85.1696725602599,250.57291666666666,265.77187499999997,15.198958333333335
1690,2025-06-18,2,68013.11641942132,66365.76794573627,66365.76794573627,122386.3964416574,55.572447916500046,228.3479166666667,276.28749999999997,47.93958333333334
1691,2025-06-19,2,34940.410737833874,55840.389873319284,55840.389873319284,169350.69159452658,20.63198585659815,409.4135416666666,346.3927083333333,-63.02083333333332
1692,2025-06-20,2,110235.94060867293,59842.53715770212,59842.53715770212,141721.951414325,77.78325058931588,231.91979166666667,310.7666666666667,78.846875
1693,2025-06-21,2,98541.14684105513,118576.11285600401,118576.11285600401,138192.15166406808,71.30733956628684,257.92604166666666,250.40520833333332,-7.520833333333331
1694,2025-06-22,2,106198.94567261093,98549.20896560345,98549.20896560345,136105.50904835216,78.0269266212312,227.49270833333333,230.80833333333337,3.3156250000000056
1695,2025-06-23,2,84381.83643480868,87887.87490454306,87887.87490454306,105860.85782539748,79.71013854241062,297.3072916666667,253.790625,-43.51666666666667
1696,2025-06-24,2,86777.92067070096,100272.85068509856,100272.85068509856,122999.83833379361,70.55124774652582,298.34583333333336,303.4583333333333,5.112499999999997
1697,2025-06-25,2,50131.64290834721,88484.49043756825,88484.49043756825,67240.76445800568,74.55543272363634,351.64166666666665,279.25104166666665,-72.390625
1698,2025-06-26,2,-2279.9614089332877,-637.5341658943867,-637.5341658943867,49118.78628262886,-4.641729939771759,305.41875,305.9802083333333,0.5614583333333218
1699,2025-06-27,2,45200.71861155476,38705.1047088616,38705.1047088616,61931.06184979127,72.98553788918622,308.43854166666665,308.1458333333333,-0.29270833333332824
1700,2025-06-28,2,10848.139718507427,14746.19635236112,14746.19635236112,47321.654736286335,22.924261163228202,276.70625,314.090625,37.384375
1701,2025-06-29,2,23886.964007370076,18799.38365386634,18799.38365386634,46999.01668209127,50.82439100576348,307.1958333333333,314.71250000000003,7.516666666666665
1702,2025-06-30,2,75114.83306698324,39474.12994475175,39474.12994475175,111779.50349122434,67.19911139422837,224.5541666666667,256.4135416666667,31.859375
1703,2025-07-01,3,53011.948087866556,47744.81067129335,47744.81067129335,122189.75941706875,43.384935317632916,443.7427083333334,295.29583333333335,-148.44687499999998
1704,2025-07-02,3,61122.99423920943,34246.935784773894,34246.935784773894,82892.27297031369,73.73786729325118,332.66770833333334,339.04687499999994,6.379166666666673
1705,2025-07-03,3,122341.45418710973,116900.72676137768,116900.72676137768,155471.01013510677,78.69084666060448,308.63958333333335,267.65729166666665,-40.98229166666667
1706,2025-07-04,3,92225.19289316537,86030.57222580793,86030.57222580793,169888.33040360492,54.28577270379038,378.30312499999997,361.3875,-16.91562500000001
1707,2025-07-05,3,105650.20714534627,105731.85903807107,105731.85903807107,163419.42967589333,64.64972210151531,348.6510416666667,414.640625,65.98958333333333
1708,2025-07-06,3,100557.21743577949,102908.56872528093,102908.56872528093,119696.92192421481,84.009860754353,357.8572916666667,365.80104166666666,7.943749999999995
1709,2025-07-07,3,-144.1390478507484,36467.97469362285,36467.97469362285,75185.72586466743,-0.19171065543770283,355.2437500000001,389.39375,34.15
1710,2025-07-08,3,67925.34354762094,62119.51040491092,62119.51040491092,92017.9273694,73.81751088017779,298.91562500000003,354.9791666666667,56.06354166666668
1711,2025-07-09,3,84370.80471971117,83272.63866719404,83272.63866719404,117102.35747660341,72.04876702552134,379.96875000000006,337.625,-42.34375
1712,2025-07-10,3,75219.67322354906,72551.47461957941,72551.47461957941,101353.60721477812,74.21509237865732,364.5635416666667,365.89895833333327,1.3354166666666731
1713,2025-07-11,3,79535.13594024771,74155.735410994,74155.735410994,100029.2574255929,79.51187281322186,350.2552083333333,344.3635416666666,-5.891666666666665
1714,2025-07-12,3,77510.14010456835,80230.26923348581,80230.26923348581,114884.41472513968,67.46793313088718,337.71562500000005,381.35312500000003,43.637499999999996
1715,2025-07-13,3,91068.51572988933,62535.59936463687,62535.59936463687,121701.04633709828,74.82969002389653,335.54062500000003,383.15625,47.615625
1716,2025-07-14,3,100916.26634394645,99065.52559909351,99065.52559909351,124073.9096488,81.33560603481996,226.89374999999995,272.46875000000006,45.57500000000001
1717,2025-07-15,3,6730.090416640659,37528.562034932,37528.562034932,86378.73408593865,7.791374217113274,316.5229166666667,320.8385416666667,4.315625000000002
1718,2025-07-16,3,77059.0387824012,78316.66271939497,78316.66271939497,106355.45064440541,72.45424500155104,294.4145833333333,313.69270833333337,19.278125
1719,2025-07-17,3,112730.71887555707,112934.51743004953,112934.51743004953,135061.06077598818,83.46648414270332,263.471875,280.4479166666667,16.976041666666664
1720,2025-07-18,3,99402.86174447244,101278.33829873617,101278.33829873617,131836.49901680194,75.3985902885695,334.1479166666666,296.70416666666665,-37.44375000000001
1721,2025-07-19,3,88529.24101826923,75360.25784965532,75360.25784965532,120025.22584057234,73.75886227105396,300.696875,315.3802083333333,14.683333333333332
1722,2025-07-20,3,43204.664939738585,46532.41384660587,46532.41384660587,100786.55012391694,42.86749063899747,314.6145833333333,352.2541666666666,37.63958333333333
1723,2025-07-21,3,-35921.24334087594,79558.51858565194,79558.51858565194,49052.57552476019,-73.23008620157779,259.471875,372.7010416666667,113.22916666666667
1724,2025-07-22,3,-444.0610279118794,26250.387662088116,26250.387662088116,0.0,0.0,0.0,27.60625,27.60625
1725,2025-07-23,3,-34065.332823864235,-187.94666385580268,-187.94666385580268,59080.23467123431,-57.65944061229392,347.6927083333333,0.0,-347.6927083333333
1726,2025-07-24,3,5505.868401848846,84001.31711733529,84001.31711733529,42481.89406739749,12.960505934866722,132.85208333333333,306.125,173.27291666666665
1727,2025-07-25,3,-23261.14947703489,81031.66753591441,81031.66753591441,51960.186114419725,-44.76725588667508,141.75,311.23020833333334,169.48020833333334
1728,2025-07-26,3,-17806.646951721305,99205.82643537263,99205.82643537263,50847.72371012443,-35.01955574891502,164.203125,335.4770833333333,171.27395833333333
1729,2025-07-27,3,-12562.968554356488,107021.1496895752,107021.1496895752,51010.704760893845,-24.62810230371017,143.05729166666666,288.39583333333337,145.33854166666666
1730,2025-07-28,3,-7256.225678107937,96725.59107366712,96725.59107366712,43631.7069278,-16.630625270093716,181.9572916666667,360.2749999999999,178.31770833333334
1731,2025-07-29,3,6168.491147340569,33392.49858109834,33392.49858109834,36613.6252099,16.847529060500307,167.2864583333333,371.03437499999995,203.7479166666667
1732,2025-07-30,3,56194.46198071465,49411.267840336244,49411.267840336244,84927.37633036064,66.16766513794413,343.1604166666666,362.1416666666667,18.981250000000003
1733,2025-07-31,3,127393.53072961842,80569.10439749446,80569.10439749446,168121.88646009273,75.77450706268274,376.0645833333333,348.7145833333332,-27.349999999999998
1734,2025-08-01,3,45359.835284638975,100196.75169368084,100196.75169368084,79014.97162540318,57.40663364366236,364.8125,437.5510416666666,72.73854166666666
