checkpoint,day,date,naive_rev,daily_rev,naive_da,naive_rt,daily_da,daily_rt,daily_segments,compliant,da_mean,rt_mean,forecast_total_mwh,actual_total_mwh
390,418,2023-06-23,247721.33912306593,282564.5973419435,320969.81259975507,-73248.47347668913,246194.08435357024,36370.51298837321,3,True,324.3041666666667,337.51786458333333,999.9711500313493,828.4970169234332
390,419,2023-06-24,211638.33354829898,229746.44506411324,297765.87094783515,-86127.53739953617,255178.19490203226,-25431.74983791902,3,True,337.27203125000005,363.49276041666667,900.8226289853051,668.871587237504
420,420,2023-06-25,300691.3269211424,318766.0066416502,287100.92819834297,13590.398722799455,266649.4736606363,52116.53298101394,4,True,300.86864583333335,256.1941145833334,901.6134317833025,983.4854609435745
420,421,2023-06-26,243834.86142837722,257194.07226454958,228976.77730276156,14858.084125615658,126308.74147628636,130885.33078826322,3,True,261.30578125000005,248.49984375,919.5890784461386,1090.3168654438255
420,422,2023-06-27,302228.10684884625,306427.73566213954,295340.98433134437,6887.122517501869,287510.1729973027,18917.562664836827,3,True,298.86890625,226.91786458333334,931.7108707851411,1073.6755365785189
420,423,2023-06-28,245017.00377926437,258474.65011152774,301376.24775430554,-56359.243975041165,235840.86415693734,22633.785954590392,4,True,323.0383854166667,297.65833333333336,945.2968405493198,849.4526991998018
420,424,2023-06-29,196334.23461838253,200585.80405439335,341553.5346275772,-145219.30000919465,339429.51942332566,-138843.71536893232,3,True,357.4575520833334,419.9405208333333,964.9762004635334,630.4806395709813
420,425,2023-06-30,239273.73325450084,282232.45140439656,228617.36774470046,10656.365509800386,211599.90425553225,70632.54714886428,6,True,219.0884895833333,242.05385416666664,922.0414454316392,1077.361567822398
420,426,2023-07-01,242137.24525075484,245390.58917589198,315713.3735702706,-73576.12831951576,68357.6,177032.98917589197,3,True,344.34651041666666,353.07692708333326,934.0445644797763,768.133110617393
420,427,2023-07-02,285559.3906486379,266681.08509509696,324874.24685556744,-39314.85620692956,131074.28929386867,135606.7958012283,3,True,346.48755208333336,294.8185416666667,902.2278828555005,845.6863925403815
420,428,2023-07-03,250153.73676487626,166810.78208995092,238287.65122652394,11866.085538352329,0.0,166810.78208995092,3,True,264.6988020833333,174.39692708333334,920.6897534709035,1185.9634307580818
420,429,2023-07-04,228638.51876483945,272978.4900203877,310813.8097249963,-82175.29096015682,80696.9,192281.59002038767,3,True,363.004375,409.9709895833333,894.3018008054996,716.5941859153754
420,430,2023-07-05,308416.56128351326,307268.5231141183,319920.0714168623,-11503.510133349064,14100.0,293168.5231141183,3,True,372.90468749999997,381.0915104166666,853.5024220070227,837.9051184960576
420,431,2023-07-06,319923.1957368249,311385.0735601638,342596.65649716987,-22673.460760344984,66657.5,244727.5735601638,3,True,388.78125,366.8327604166666,870.6460413643981,836.0517259049237
420,432,2023-07-07,207275.3276344112,289684.85481219564,234227.5312719337,-26952.2036375225,45757.5,243927.35481219564,3,True,283.58489583333335,389.5371354166667,894.294576206163,869.546599167123
420,433,2023-07-08,267471.91346584784,288208.9858904008,179772.86796876404,87699.0454970838,1000.0,287208.9858904008,3,True,219.24270833333333,252.08343749999997,850.6581877701685,1248.1489128797325
420,434,2023-07-09,170271.12780033075,220399.46137069113,107743.42444844657,62527.70335188418,0.0,220399.46137069113,5,True,90.53822916666667,174.02692708333336,946.9166473606689,1321.7285924682171
420,435,2023-07-10,255291.34828842722,285835.24949749187,365325.4162203667,-110034.0679319395,357362.26392816904,-71527.01443067717,3,True,344.2604166666667,428.78614583333336,1012.9284836798611,777.8776760646401
420,436,2023-07-11,177060.1990426085,177060.1990426085,406673.7850106866,-229613.5859680781,406673.7850106866,-229613.5859680781,3,True,418.4791666666667,446.5625,938.7691370954988,445.92979870146695
420,437,2023-07-12,339289.0393935244,269389.37173340254,296760.2008654752,42528.83852804916,7870.0,261519.37173340254,3,True,329.30651041666664,264.6156770833333,888.2580749417714,1113.0124604746102
420,438,2023-07-13,288846.7208178918,266312.3125340206,228035.99466568168,60810.72615221013,0.0,266312.3125340206,3,True,260.59166666666664,247.05015625000001,944.643956071283,1238.4734206798425
420,439,2023-07-14,186932.74916926608,224688.24371992706,265568.30538134894,-78635.55621208287,41745.35,182942.89371992706,3,True,299.75255208333334,325.4166666666667,1007.9142190157601,795.2748886505681
420,440,2023-07-15,165835.48352766602,166432.466422724,345880.93003360095,-180045.44650593493,48332.5,118099.96642272401,3,True,364.97645833333337,374.17687499999994,1001.5875457532437,552.0418142122433
420,441,2023-07-16,189641.7970473513,222379.7269000304,292990.01711531164,-103348.22006796033,0.0,222379.7269000304,3,True,342.92265625,353.6633333333334,917.8876746950007,652.538212534741
420,442,2023-07-17,246357.34163071826,261363.89637384674,174246.25701913232,72111.08461158593,0.0,261363.89637384674,3,True,256.47546874999995,252.82848958333332,795.9246904811607,1100.5392491288248
420,443,2023-07-18,213491.62297655863,238329.5199664045,135702.82694477437,77788.79603178427,10046.4875,228283.03246640452,3,True,139.57796875,167.16838541666664,853.4777186509062,1417.0920102116193
420,444,2023-07-19,318812.89776475035,309904.5485112962,316000.6329794844,2812.264785265947,264780.2893833362,45124.25912796002,4,True,300.33265624999996,231.60125000000002,999.7988339228524,1121.4806350270546
420,445,2023-07-20,278540.97574031085,270621.25821111095,347327.352617565,-68786.37687725417,81405.3125,189215.94571111098,3,True,364.9333854166666,349.83546875,992.7840792652227,806.4815197671667
420,446,2023-07-21,253487.2414225358,207092.63639140848,203446.79225401065,50040.449168525156,0.0,207092.63639140848,3,True,234.0744791666667,160.83755208333332,926.4163246153796,1269.758541339869
420,447,2023-07-22,241624.76543032026,290138.77550460224,285894.1416426603,-44269.376212340045,58173.3625,231965.41300460222,3,True,313.70374999999996,370.16723958333324,989.4997577875456,926.0563774647862
420,448,2023-07-23,292305.74287452316,330833.6245915168,365411.11347869463,-73105.37060417148,76565.275,254268.34959151683,3,True,350.97864583333336,371.2775520833334,1088.24964039417,907.3434410456782
420,449,2023-07-24,273406.35163409106,314330.1150251687,356942.8254762102,-83536.47384211917,58618.8625,255711.25252516867,3,True,346.72927083333326,369.80223958333335,1095.4909282390945,879.3231927970398
450,450,2023-07-25,262080.043691887,243610.67347561987,319232.3585161392,-57152.31482425222,63333.9125,180276.76097561987,3,True,300.80765625000004,283.1294270833334,1056.284462719771,902.4897776388559
450,451,2023-07-26,259171.21370862643,259171.21370862643,376164.2839329981,-116993.07022437165,376164.2839329981,-116993.07022437165,3,True,383.5520833333333,397.3902083333333,967.1553446631149,683.5166478366875
450,452,2023-07-27,387793.0247077571,387793.0247077571,349063.65247094503,38729.37223681207,349063.65247094503,38729.37223681207,3,True,389.0625,332.52942708333336,897.0192800806583,1067.7952316165993
450,453,2023-07-28,280115.4387164151,337778.22835547966,161519.36801387172,118596.0707025434,16958.460411978092,320819.7679435016,5,True,163.71020833333333,238.48432291666666,943.8751305560598,1429.7050986016102
450,454,2023-07-29,258253.83462299118,331835.4348364207,235322.06397848832,22931.770644502863,153857.7554209075,177977.67941551324,5,True,231.94916666666666,290.88588541666667,978.0862669982814,1138.0764844780235
450,455,2023-07-30,298124.38359635085,302171.41580002964,278130.8167758296,19993.566820521275,178120.97145910867,124050.44434092095,3,True,300.59234375,288.1813020833333,1002.9723668580648,1100.8622040385853
450,456,2023-07-31,290558.3567494566,304920.46064906963,320925.270532451,-30366.91378299439,233163.51409586787,71756.94655320173,4,True,338.6771875,345.21447916666665,1018.2049604466845,966.7215558283568
450,457,2023-08-01,162280.34893271164,162280.34893271164,411954.4583743862,-249674.10944167455,411954.4583743862,-249674.10944167455,3,True,399.2268229166666,452.52833333333336,1031.153348172099,502.8052310902496
450,458,2023-08-02,283842.3738872628,274449.21747583395,401975.85524667293,-118133.48135941019,107278.325,167170.89247583394,3,True,408.55552083333333,400.35953125,971.6481907077248,678.6753844111737
450,459,2023-08-03,342984.77736252913,315008.0448256383,370840.9695561981,-27856.19219366899,99663.98749999999,215344.0573256383,3,True,384.5303645833333,356.41171875000003,979.6970857767627,900.0541010654181
450,460,2023-08-04,215259.49540625323,215259.49540625323,388765.428390749,-173505.93298449574,388765.428390749,-173505.93298449574,3,True,400.0191145833334,430.95953125000005,968.1488757823408,573.7369904905486
450,461,2023-08-05,208502.22456800897,226031.766763898,355448.51516195026,-146946.2905939413,127497.6125,98534.15426389799,3,True,406.95994791666664,460.28578124999996,855.9205121268136,543.69534846545
450,462,2023-08-06,277922.61162663536,295343.1559653089,156272.877056546,121649.73457008935,17650.0,277693.1559653089,3,True,203.69119791666662,213.98770833333333,747.9112162234015,1356.0678889093324
450,463,2023-08-07,205993.12429292608,240945.16387304675,89692.54459865452,116300.57969427155,0.0,240945.16387304675,5,True,82.25619791666666,165.8796875,797.5430616629883,1560.1315976943256
450,464,2023-08-08,256906.46047261177,325005.2075355463,231426.7520300904,25479.708442521383,168593.4873014787,156411.7202340676,5,True,258.84307291666664,360.67994791666666,855.3438804721108,981.0328003249763
450,465,2023-08-09,323171.92055836506,323171.92055836506,403930.934453335,-80759.01389496995,403506.2951874226,-80334.3746290575,3,True,405.98317708333326,375.8843229166667,953.1707105139569,755.2283456919549
450,466,2023-08-10,262062.6359086133,276232.0036720691,325313.44008871156,-63250.80418009826,86254.975,189977.0286720691,4,True,361.35270833333334,377.47020833333335,935.761015783814,791.8487441650169
450,467,2023-08-11,239026.7587970667,252429.0254627782,276460.2439064522,-37433.4851093855,64250.75,188178.2754627782,3,True,322.6898958333333,293.1600520833333,920.0729684674143,840.571990599688
450,468,2023-08-12,287722.30749222235,288587.2486158431,324077.4770298818,-36355.169537659465,265050.97707106196,23536.271544781142,4,True,356.91703125,335.5230208333333,957.2998802941387,888.5507389264349
450,469,2023-08-13,265095.237776094,296366.3844222089,265113.01093144756,-17.773155353561833,122275.19854737408,174091.18587483477,3,True,266.70968750000003,245.45328125,1065.6006740259854,1120.3082583767064
450,470,2023-08-14,132730.10852107086,140638.6860472745,109036.93390170037,23693.17461937049,0.0,140638.6860472745,4,True,86.35072916666667,96.47911458333334,1008.7920581975834,1343.5704621645903
450,471,2023-08-15,196168.06255953154,199081.8267865676,186593.60292012893,9574.4596394026,96052.7329306058,103029.09385596181,5,True,201.86921875,157.75947916666667,934.3994109457556,1078.122700924687
450,472,2023-08-16,190055.25200239907,239207.45603537915,270319.2460820971,-80263.99407969805,60700.0,178507.45603537915,3,True,284.53526041666663,343.36473958333335,989.9897720681274,775.6572960951273
450,473,2023-08-17,220575.88584030687,264584.954031421,298922.6429718245,-78346.75713151765,5000.0,259584.954031421,3,True,318.2625,356.921875,995.7760232418452,800.1453790537987
450,474,2023-08-18,200371.38858861916,216481.6919534838,312361.3490448451,-111989.96045622593,214632.1772240543,1849.5147294295057,4,True,334.7397916666667,348.1013541666666,990.9695408372852,690.5994523156794
450,475,2023-08-19,220031.58703628002,217561.9990601909,272887.1566294307,-52855.56959315068,7000.0,210561.9990601909,3,True,304.13005208333334,304.34338541666665,959.4077181969813,897.8458001095795
450,476,2023-08-20,189099.52618289436,220808.7029104979,280690.21597950475,-91590.6897966104,205756.2711451288,15052.431765369109,3,True,319.4940625,356.06947916666667,942.2363807628058,718.7729768923689
450,477,2023-08-21,249845.92747177262,250396.8974747592,281478.68339663267,-31632.755924860045,64102.5,186294.3974747592,4,True,332.85875000000004,325.79411458333334,917.8570439010393,832.2270702704718
450,478,2023-08-22,240992.80681469842,244280.46308262524,207594.26309086758,33398.54372383084,83914.01996175805,160366.4431208672,8,True,264.8708854166667,258.3925520833333,844.6730150875768,994.2757317118951
450,479,2023-08-23,330818.9190225223,354069.08494925883,194085.52194463406,136733.39707788822,81173.8770204937,272895.2079287651,3,True,251.35161458333332,287.65458333333333,804.6200271145301,1326.3819377205425
480,480,2023-08-24,245804.1810527038,296581.83397595823,264205.3487341613,-18401.167681457493,188402.3539775263,108179.47999843191,3,True,324.46130208333335,378.80958333333336,867.8654577292066,838.6464775573916
480,481,2023-08-25,284804.67586314055,298923.4628476476,277143.1084878902,7661.567375250308,70847.3125,228076.1503476476,3,True,334.96901041666666,345.37026041666667,911.6344315368156,928.3038740769384
480,482,2023-08-26,319545.5885606218,356252.8268685822,215416.6325096989,104128.95605092288,1004.5125,355248.3143685822,4,True,227.58864583333335,256.1969270833333,953.7330648882685,1365.0762916443334
480,483,2023-08-27,369357.78649296646,359044.9342559619,272328.263311433,97029.52318153343,101461.48885443577,257583.4454015261,3,True,257.905,243.65057291666665,1006.8389679183778,1439.5203212829406
480,484,2023-08-28,374082.3205782246,357318.9068985144,285631.67938127264,88450.64119695194,19950.925,337367.98189851444,3,True,248.13442708333332,228.87026041666664,1080.1588961728332,1492.863777250056
480,485,2023-08-29,365126.7065390624,333070.6145559554,337921.385120015,27205.321419047374,149435.56118102797,183635.0533749274,4,True,274.7127604166667,185.20192708333335,1230.127057390374,1410.442202280556
480,486,2023-08-30,211418.34843415805,225704.63089940435,408848.8327732479,-197430.48433908986,295768.8759095155,-70064.24501011113,4,True,341.69807291666666,368.1388020833333,1244.045460906991,737.470193972808
480,487,2023-08-31,142777.85302465883,192939.674955661,391349.38383200124,-248571.5308073424,72287.2375,120652.43745566101,3,True,361.7164583333333,411.693125,1151.7466390862342,579.327732626899
480,488,2023-09-01,263286.98240480165,296980.79473026656,304549.3879795368,-41262.40557473517,0.0,296980.79473026656,3,True,292.4925,318.2867708333333,1105.5865419650581,1015.0517866151747
480,489,2023-09-02,209293.35833525288,284412.2969671301,179452.21091832756,29841.14741692531,0.0,284412.2969671301,3,True,138.65307291666667,227.31151041666666,1152.6295979412293,1311.4576062320639
480,490,2023-09-03,79166.52674218777,107233.5421939589,46981.230980318855,32185.295761868907,0.0,107233.5421939589,3,True,41.04286458333333,66.30859375,1128.4002049889216,1657.353132146935
480,491,2023-09-04,140948.8353472415,155817.64530368417,110293.34539521014,30655.48995203134,54276.7307096189,101540.91459406528,3,True,101.95578124999999,117.85880208333333,1159.8334061970736,1560.828094086115
480,492,2023-09-05,200682.64029986793,239068.1355581378,192085.82519996565,8596.81509990229,117885.97465863958,121182.1608994982,3,True,191.80505208333338,233.9227604166667,1126.3456070176276,1239.8584901549928
480,493,2023-09-06,230345.50784259476,228597.87630251105,380024.3439734611,-149678.83613086632,271962.72915069934,-43364.85284818828,3,True,341.7604166666667,334.6575520833333,1175.213063353473,727.0547354194382
480,494,2023-09-07,249842.8193752373,243860.6812170132,364495.59432776936,-114652.77495253205,19602.5,224258.1812170132,3,True,327.43286458333336,319.786875,1181.3862227434938,847.794383456913
480,495,2023-09-08,236608.5110145224,241360.9922658597,411819.24876172416,-175210.73774720175,39981.63098530206,201379.36128055764,3,True,372.9615104166667,368.8732291666667,1185.000532096843,724.607151223981
480,496,2023-09-09,242159.7193144973,236753.66448669106,413454.7313766059,-171295.0120621086,88000.70000000001,148752.96448669105,4,True,382.76833333333343,377.81234375,1138.8782473395022,704.287008005161
480,497,2023-09-10,268368.95717378677,242627.7513011933,286245.08375800407,-17876.12658421732,43033.7875,199593.96380119328,4,True,271.46552083333336,236.98442708333334,1071.6394904779759,1040.6166609056033
480,498,2023-09-11,197224.92105814465,209744.36474879953,323633.9639152216,-126409.04285707697,112152.725,97591.63974879954,3,True,367.07140624999994,362.513125,958.8263242326543,628.4411831390112
480,499,2023-09-12,265194.9655584321,258985.96790092785,210011.44200336374,55183.52355506836,3225.0,255760.96790092785,3,True,271.23140625,278.4384895833333,858.1200615565706,1046.1274322021586
480,500,2023-09-13,261480.02795020863,263437.1924681208,210571.47014419333,50908.55780601532,39674.6375,223762.5549681208,3,True,277.78151041666666,253.46979166666665,811.0479227484796,1032.8062393119035
480,501,2023-09-14,248596.01494665066,242473.25296613848,278223.6973607269,-29627.68241407624,67541.75,174931.50296613848,3,True,326.2170833333334,342.12791666666664,853.3294497450145,798.7820911437938
480,502,2023-09-15,238964.1369109272,238902.0492994858,188529.14644750016,50434.99046342705,16577.3375,222324.7117994858,3,True,270.4952083333333,214.85885416666667,831.2267646322481,1126.6075055298243
480,503,2023-09-16,224985.58706670403,237830.85780845577,281988.52380317426,-57002.936736470234,70586.725,167244.13280845576,3,True,339.3841666666667,339.2516666666667,907.702331047678,747.9584053908502
480,504,2023-09-17,257275.21766205004,242655.76064380183,336334.7937719658,-79059.57610991575,88800.0,153855.76064380183,3,True,370.0,368.10994791666667,909.0132856224152,706.5578965649453
480,505,2023-09-20,193523.5424046471,197020.2717720806,136239.69348148667,57283.84892316044,0.0,197020.2717720806,3,True,158.888125,160.32812499999997,856.9478168289529,1258.9980517397205
480,506,2023-09-21,227062.39229284626,279470.44187280815,231714.65390947287,-4652.2616166266025,35661.4,243809.04187280816,3,True,226.83947916666668,296.2153125,961.9312927713868,987.5185599263409
480,507,2023-09-22,214839.63522476624,161816.01528558586,257270.8797494416,-42431.244524675356,8548.275,153267.74028558587,3,True,292.13927083333334,230.93875000000003,933.1933830006183,822.586036712263
480,508,2023-09-23,209958.13274932854,224720.866740903,298964.0201954334,-89005.88744610487,41460.13034334425,183260.73639755874,3,True,325.49302083333333,326.96958333333333,899.7910644303226,722.274169830112
480,509,2023-09-24,219707.46623226543,205950.11273378268,274065.8600846395,-54358.39385237407,48165.275,157784.83773378268,4,True,320.39109375,286.2661458333333,886.5772325473121,769.4152217990628
510,510,2023-09-25,161176.26434270074,152726.13591708467,283035.0411845905,-121858.77684188975,72938.3625,79787.77341708467,3,True,353.0855208333333,339.42078125,852.9794092019279,508.88645636750067
510,511,2023-09-26,142584.9913915506,143999.54695352813,214866.5806918703,-72281.5893003197,138696.84691299364,5302.7000405345025,10,True,285.08354166666663,273.1733854166667,812.7041914293006,677.8269757133822
510,512,2023-09-27,181871.51667547066,160316.97500921536,239053.60264951337,-57182.08597404272,184106.22034192435,-23789.245332709004,10,True,319.620625,281.79583333333335,823.4900872371567,654.9851444294708
510,513,2023-09-28,168364.57599096422,182584.8933498108,128088.07668245684,40276.49930850737,50020.18428177411,132564.70906803667,3,True,177.80765625,198.23406250000002,717.5249664262552,892.2065943915393
510,514,2023-09-29,166383.52662751172,163172.08925381958,85400.09528163377,80983.43134587797,0.0,163172.08925381958,3,True,89.39390624999999,125.78911458333334,736.4302005999575,1331.3671817066268
510,515,2023-09-30,108574.12550518286,108574.12550518286,165459.697029047,-56885.57152386414,142143.36964643726,-33569.2441412544,4,True,183.25265625,183.25265625,810.1055758958078,841.7851930555255
510,516,2023-10-01,123643.80773593209,154487.77056599566,196827.93962152413,-73184.13188559204,65147.5,89340.27056599566,4,True,289.6575520833333,311.3064583333333,833.1486977985137,628.6379429279546
510,517,2023-10-02,135355.26929416932,233605.07284013214,78658.57549281663,56696.693801352696,6977.5,226627.57284013214,3,True,102.185,236.81697916666667,800.8820847921661,1055.9812841759592
510,518,2023-10-03,155676.23360461285,230521.80113871425,95048.78658381075,60627.4470208021,0.0,230521.80113871425,4,True,94.20213541666668,172.31119791666666,867.760539268842,1276.9851754776369
510,519,2023-10-04,232491.5990254521,247248.26956885285,292827.74403590127,-60336.14501044918,274809.97193648305,-27561.702367630216,5,True,266.9269791666666,177.63817708333332,961.1463858281306,784.3627965028937
510,520,2023-10-05,167190.73095281518,149209.136881128,324622.73238603293,-157432.00143321775,147126.95576041,2082.1811207180126,4,True,367.195,311.48,965.8981601435434,554.6601636751744
510,521,2023-10-06,144672.22561965568,162178.3568086664,176611.8160240915,-31939.59040443582,45509.85,116668.5068086664,3,True,226.05895833333332,212.6369791666667,916.0051448315289,887.9778332736959
510,522,2023-10-07,245533.0479523516,245731.00417785774,159171.7246376736,86361.32331467801,0.0,245731.00417785774,4,True,184.94822916666666,196.20843750000003,853.5644696648951,1299.9995227067877
510,523,2023-10-08,247490.72920772166,225612.99366434047,194045.14975078547,53445.579456936204,48913.5,176699.49366434047,3,True,231.8434895833333,190.99104166666666,929.0194420162768,1219.7372011504194
510,524,2023-10-09,304932.8276699741,279003.4858911472,228129.78272640856,76803.04494356556,21263.362500000003,257740.12339114724,3,True,238.74265624999998,220.75552083333332,1034.17050325664,1355.5369266031662
510,525,2023-10-10,171042.3487267402,159044.7975482266,331010.372598113,-159968.02387137283,299708.1295182464,-140663.3319700198,5,True,308.98781249999996,283.53838541666664,1058.612183426912,737.405614272332
510,526,2023-10-11,146619.26353584448,94358.52323707464,339072.3874552194,-192453.12391937492,3175.0,91183.52323707464,3,True,362.1666666666667,328.2291666666667,967.0022946119573,393.2926781159756
510,527,2023-10-12,95451.5018619608,99928.74026764506,256477.29397524917,-161025.79211328836,0.0,99928.74026764506,3,True,312.0190625,314.65197916666665,920.8760002599345,472.8339934302528
510,528,2023-10-13,88956.38214991975,148611.72423027974,190402.99422313605,-101446.6120732163,0.0,148611.72423027974,3,True,255.18041666666667,307.2088020833333,900.0022383429068,605.1676197726056
510,529,2023-10-14,146217.77816621916,161017.13023464353,150263.86857579194,-4046.09040957278,18275.0,142742.13023464353,3,True,186.53979166666667,231.05927083333333,869.1122763024929,862.4092640588212
510,530,2023-10-15,157686.74218715858,66942.54601001147,183381.4538667979,-25694.711679639335,4625.0,62317.54601001147,3,True,251.18880208333334,135.20833333333334,817.9609818690673,729.6205121194707
510,531,2023-10-16,167872.99626872013,184854.23668569484,159700.13181011143,8172.864458608712,23815.637499999997,161038.59918569482,3,True,243.0566145833333,264.40296875,760.197230542308,827.4084154772854
510,532,2023-10-17,78137.21345936767,107828.1989859402,160761.25277463623,-82624.03931526856,0.0,107828.1989859402,3,True,290.7478125,324.69598958333336,653.8656132138296,443.3029581199199
510,533,2023-10-18,129135.75107756341,181675.94113911636,106632.28046034134,22503.470617222083,0.0,181675.94113911636,3,True,222.44604166666667,298.1594791666667,624.4508643565277,733.6921885674142
510,534,2023-10-19,129455.67858029876,139266.69034503945,138295.97852021633,-8840.299939917579,33639.75257754111,105626.93776749833,3,True,279.19484375,289.25156250000003,648.7009809368149,644.9391383051961
510,535,2023-10-20,225706.3108267596,225706.3108267596,249522.09180936386,-23815.780982604243,249522.09180936386,-23815.780982604243,4,True,348.8510416666666,275.89979166666666,716.1735226367548,645.0263145851408
510,536,2023-10-21,163302.97624670007,134141.01279562846,167053.99009107478,-3751.013844374699,52106.524999999994,82034.48779562846,3,True,285.68677083333336,260.66947916666663,710.9706454204786,728.9189943861054
510,537,2023-10-22,109048.59429845327,142477.27675343893,126979.94281656557,-17931.348518112296,60336.3,82140.97675343894,3,True,274.4824479166667,297.61364583333335,665.0403524635174,642.8478261349073
510,538,2023-10-23,137619.7588726544,160966.575164414,154194.79450696817,-16575.035634313754,57162.175,103804.40016441402,3,True,291.20546875,315.7596354166667,669.0940429401668,636.429020888293
510,539,2023-10-24,138133.094766527,213312.88823310717,164927.10038568152,-26794.005619154515,63484.77501721869,149828.11321588847,3,True,318.4490104166667,370.0,646.2580606742056,573.8418292710853
540,540,2023-10-25,127103.9712771078,187125.9915274329,161460.4191742743,-34356.44789716651,103312.64653971457,83813.34498771833,3,True,309.5210416666667,359.9713541666667,645.9987952745839,564.2327770099249
540,541,2023-10-26,177286.5325663887,167744.902375733,145047.11389197092,32239.418674417764,84790.25487172414,82954.64750400888,5,True,297.7416666666666,297.1625,623.640043031768,744.9158600160246
540,542,2023-10-27,135824.23528303314,166866.35189319175,148441.33378996767,-12617.098506934533,81795.85101300153,85070.5008801902,3,True,312.03749999999997,338.5411458333333,631.0271861812257,611.0255913894969
540,543,2023-10-28,132341.83702531806,139816.4931968482,173001.79432671407,-40659.95730139599,120578.66708595445,19237.826110893744,3,True,333.8619791666667,332.06614583333334,655.4113483767318,546.7646890331664
540,544,2023-10-29,200922.08373906492,212390.76772746173,140556.37316041527,60365.710578649654,66551.05188916175,145839.71583829998,6,True,298.14479166666666,277.00156250000003,608.0219243344499,846.3372934488018
540,545,2023-10-30,162691.73690970155,173688.32298355247,157008.90901563998,5682.8278940615855,84755.93778334427,88932.38520020821,3,True,314.796875,323.9364583333333,623.5042055893387,646.8167971583521
540,546,2023-10-31,217581.33085836883,189040.18169797258,159878.7046678993,57702.62619046953,36400.37703808333,152639.80465988925,3,True,285.4359375,278.2182291666667,675.6216865722131,893.5450877627138
540,547,2023-11-01,176288.38380844696,238817.19699940435,126480.5553613563,49807.82844709067,34396.67241848304,204420.5245809213,3,True,201.8515625,280.00937500000003,689.8862174478813,878.9090600581568
540,548,2023-11-02,253683.8398736597,282936.69265314675,171468.42665576364,82215.41321789604,63195.69058826357,219741.00206488319,10,True,249.203125,282.0552083333333,747.094895503644,1041.0294144358345
540,549,2023-11-03,242433.18909543735,316326.2664870011,168550.39462785676,73882.7944675806,0.0,316326.2664870011,3,True,212.23749999999998,299.7921875,782.792690939687,1046.941221232073
540,550,2023-11-04,83875.60605032457,138639.68562788508,102921.9471293533,-19046.341079028723,74021.53900390617,64618.1466239789,3,True,141.48072916666666,234.55000000000004,863.6650389524109,857.8576571095912
540,551,2023-11-05,241670.11228304156,258352.70825099733,214727.1466765174,26942.965606524154,35291.125,223061.58325099733,3,True,269.10833333333335,278.3833333333333,891.1724741127183,1038.7952964971391
540,552,2023-11-06,274963.493892073,288843.1278889595,239005.43520752632,35958.05868454668,38128.75,250714.37788895948,3,True,281.97812500000003,285.41875000000005,915.2631148874368,1068.2211463867116
540,553,2023-11-07,201898.76393449632,221597.96659582126,268875.00856988144,-66976.24463538511,16727.5,204870.46659582126,3,True,291.7265625,303.121875,962.9028039046427,798.3201496550485
540,554,2023-11-08,261844.8169140102,271100.8967064298,274591.54133305565,-12746.724419045448,62748.5,208352.39670642975,3,True,320.9359375,316.11302083333334,927.5685787951725,911.9150911762041
540,555,2023-11-09,281788.9218393396,303362.52162720036,277946.7897641072,3842.132075232388,57618.75,245743.77162720036,3,True,309.60833333333335,313.6947916666667,971.9925972277424,1006.6759942135211
540,556,2023-11-10,-49923.15285297469,22999.696810332658,156755.90864820319,-206679.06150117787,0.0,22999.696810332658,3,True,144.79166666666666,236.20364583333335,987.1978650566971,89.73907934742998
540,557,2023-11-11,161623.38801938668,184560.55452296708,215556.6157128445,-53933.22769345782,157715.11233255375,26845.44219041332,3,True,278.30833333333334,326.44947916666666,840.9020069353111,681.4988988447795
540,558,2023-11-12,193447.53502577325,220759.88313096637,211025.2385459451,-17577.703520171846,151352.9888310025,69406.89429996387,10,True,313.2708333333333,328.23281249999997,770.8027486833353,770.2463894847405
540,559,2023-11-13,225199.54975575776,236868.4337365217,186824.26760132273,38375.28215443503,8125.0,228743.4337365217,3,True,274.30312499999997,276.22864583333336,759.6652852533791,990.3745024564773
540,560,2023-11-14,150713.00542957772,152262.12506945644,83364.0853818307,67348.92004774701,9825.0,142437.12506945644,3,True,126.35520833333334,121.69791666666667,731.2147882817467,1452.120855415028
540,561,2023-11-15,186741.9363647608,169912.87887640926,207264.72952189966,-20522.79315713886,28040.0,141872.87887640926,3,True,290.471875,273.57187500000003,863.2518471618052,837.9229515446041
540,562,2023-11-16,249244.80844471295,256526.9612912165,223518.15330724418,25726.655137468766,43572.5,212954.4612912165,3,True,300.26979166666666,303.75624999999997,835.8723871535079,938.7386082855448
540,563,2023-11-17,160705.62892838052,178852.0954595893,215507.9019860059,-54802.27305762537,160928.73731491418,17923.358144675123,4,True,304.26875,341.9583333333333,806.5572295835918,709.9326779125241
540,564,2023-11-18,166404.05314555304,179619.49015394156,239395.4175609951,-72991.36441544205,16700.0,162919.49015394156,3,True,317.03281250000003,319.61822916666665,899.2720330955628,729.2467817691413
540,565,2023-11-19,190084.8389741326,181903.06007535465,229584.62230153085,-39499.78332739824,16750.0,165153.06007535465,3,True,297.9953125,276.1375,913.8785648419225,816.5580537342264
540,566,2023-11-20,230454.8983713009,263642.61560472625,163836.54634866782,66618.35202263307,13250.0,250392.61560472625,3,True,191.91718749999998,250.83333333333334,890.3765078083286,1168.2316721484503
